xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
-1082,-1249,7245,-163,299,-3988,62,-115,-128
-1079,-1228,7271,-148,457,-4090,54,-115,-124
-1079,-1228,7271,-175,511,-4130,64,-114,-132
-1079,-1228,7271,-229,364,-4056,44,-109,-121
-1079,-1228,7271,-290,344,-3884,50,-113,-119
-1079,-1228,7271,-247,247,-4119,50,-116,-114
-1079,-1228,7271,-167,295,-4093,47,-109,-112
-1079,-1228,7271,-298,428,-3988,65,-112,-120
-1079,-1228,7271,-281,405,-3932,49,-117,-105
-1079,-1228,7271,-233,283,-4045,40,-106,-107
-1110,-1240,7266,-159,301,-4044,39,-105,-103
-1110,-1240,7266,-180,406,-4059,45,-109,-108
-1110,-1240,7266,-222,404,-3973,44,-115,-103
-1110,-1240,7266,-244,402,-3975,36,-104,-107
-1110,-1240,7266,-245,311,-4035,37,-109,-112
-1110,-1240,7266,-278,198,-4077,63,-115,-118
-1110,-1240,7266,-328,236,-3937,63,-110,-113
-1110,-1240,7266,-261,402,-4052,55,-109,-121
-1110,-1240,7266,-143,450,-4091,41,-119,-113
-1095,-1261,7255,-117,392,-4153,50,-115,-122
-1095,-1261,7255,-137,371,-4036,41,-117,-131
-1095,-1261,7255,-217,279,-4018,43,-118,-116
-1095,-1261,7255,-368,274,-4018,57,-101,-120
-1095,-1261,7255,-339,315,-3982,45,-103,-110
-1095,-1261,7255,-244,390,-4054,41,-111,-103
-1095,-1261,7255,-169,343,-4015,47,-107,-111
-1095,-1261,7255,-156,402,-4107,50,-104,-113
-1095,-1261,7255,-159,361,-4111,35,-109,-101
-1109,-1260,7251,-217,317,-3950,46,-107,-103
-1109,-1260,7251,-286,320,-4023,43,-113,-102
-1109,-1260,7251,-283,317,-3965,62,-108,-113
-1109,-1260,7251,-254,337,-4120,53,-115,-107
-1109,-1260,7251,-255,354,-4039,60,-107,-122
-1109,-1260,7251,-312,396,-3948,37,-110,-123
-1109,-1260,7251,-217,317,-4070,50,-111,-132
-1109,-1260,7251,-256,280,-4066,45,-105,-110
-1109,-1260,7251,-148,330,-4085,45,-114,-103
-1098,-1224,7249,-202,364,-4035,53,-106,-123
-1098,-1224,7249,-275,399,-4307,58,-102,-120
-1098,-1224,7249,-293,377,-4004,44,-113,-100
-1098,-1224,7249,-246,316,-4017,43,-105,-111
-1098,-1224,7249,-242,260,-4045,55,-95,-98
-1098,-1224,7249,-260,286,-4022,46,-114,-100
-1098,-1224,7249,-192,360,-4034,32,-104,-105
-1098,-1224,7249,-160,392,-4099,60,-109,-115
-1098,-1224,7249,-201,391,-4065,31,-116,-115
-1098,-1224,7249,-252,312,-4050,35,-110,-118
-1114,-1232,7249,-315,238,-4096,34,-112,-116
-1114,-1232,7249,-284,301,-3971,46,-110,-106
-1114,-1232,7249,-269,360,-3992,54,-109,-118
-1114,-1232,7249,-239,376,-4108,48,-103,-121
-1114,-1232,7249,-208,340,-4042,35,-111,-121
-1114,-1232,7249,-213,331,-4036,52,-113,-127
-1114,-1232,7249,-168,308,-3961,44,-134,-126
-1114,-1232,7249,-313,355,-4237,51,-106,-109
-1114,-1232,7249,-300,410,-3887,63,-109,-119
-1114,-1220,7241,-257,299,-3902,19,-105,-118
-1114,-1220,7241,-290,300,-4281,31,-111,-113
-1114,-1220,7241,-252,320,-4122,37,-106,-102
-1114,-1220,7241,-194,376,-3675,48,-94,-95
-1114,-1220,7241,-275,365,-4264,29,-104,-97
-1114,-1220,7241,-148,342,-4109,57,-102,-99
-1114,-1220,7241,-119,315,-3894,51,-108,-104
-1114,-1220,7241,-248,436,-4148,20,-108,-120
-1114,-1220,7241,-295,311,-4192,71,-119,-124
-1065,-1254,7252,-252,353,-3786,60,-113,-125
-1065,-1254,7252,-309,261,-4225,50,-105,-120
-1065,-1254,7252,-240,329,-4058,57,-110,-119
-1065,-1254,7252,-205,347,-3795,51,-102,-112
-1065,-1254,7252,-177,491,-4153,39,-113,-118
-1065,-1254,7252,-123,313,-4184,42,-104,-118
-1065,-1254,7252,-195,335,-3904,26,-112,-110
-1065,-1254,7252,-365,323,-4042,48,-109,-127
-1065,-1254,7252,-305,259,-4093,50,-102,-101
-1093,-1260,7281,-293,323,-3945,45,-106,-88
-1093,-1260,7281,-252,434,-4115,51,-124,-91
-1093,-1260,7281,-225,349,-3862,41,-119,-88
-1093,-1260,7281,-184,316,-3939,46,-112,-105
-1093,-1260,7281,-193,387,-3987,46,-114,-116
-1093,-1260,7281,-213,313,-4063,36,-113,-109
-1093,-1260,7281,-278,314,-4066,59,-117,-117
-1093,-1260,7281,-323,353,-3944,50,-105,-120
-1093,-1260,7281,-479,302,-4086,78,-110,-130
-1076,-1249,7310,-184,278,-4100,50,-110,-129
-1076,-1249,7310,-223,413,-4006,32,-109,-130
-1076,-1249,7310,-282,368,-3978,62,-114,-130
-1076,-1249,7310,-216,334,-4071,56,-108,-131
-1076,-1249,7310,-172,352,-4106,49,-106,-123
-1076,-1249,7310,-312,334,-4008,45,-118,-105
-1076,-1249,7310,-281,303,-3944,49,-119,-87
-1076,-1249,7310,-289,339,-4002,51,-117,-92
-1076,-1249,7310,-218,356,-4051,44,-108,-102
-1094,-1248,7262,-203,289,-4036,60,-117,-120
-1094,-1248,7262,-201,351,-4033,28,-106,-120
-1094,-1248,7262,-219,399,-3892,40,-113,-109
-1094,-1248,7262,-186,344,-4027,65,-112,-115
-1094,-1248,7262,-7,314,-4110,50,-105,-114
-1094,-1248,7262,-281,347,-3894,57,-110,-120
-1094,-1248,7262,-261,331,-3960,62,-109,-118
-1094,-1248,7262,-263,325,-4122,47,-105,-111
-1094,-1248,7262,-220,358,-4042,31,-101,-116
-1055,-1244,7248,-209,347,-4017,40,-121,-128
-1055,-1244,7248,-204,374,-4128,45,-110,-104
-1055,-1244,7248,-180,326,-4050,43,-104,-97
-1055,-1244,7248,-229,287,-4026,33,-106,-106
-1055,-1244,7248,-255,305,-4039,54,-107,-113
-1055,-1244,7248,-270,358,-3935,45,-107,-123
-1055,-1244,7248,-261,375,-3949,37,-113,-125
-1055,-1244,7248,-231,313,-4054,49,-112,-129
-1055,-1244,7248,-216,359,-3955,36,-118,-138
-1097,-1272,7251,-219,393,-4045,34,-119,-129
-1097,-1272,7251,-257,347,-4022,40,-107,-128
-1097,-1272,7251,-226,340,-4070,56,-110,-105
-1097,-1272,7251,-284,322,-4320,54,-107,-119
-1097,-1272,7251,-213,373,-3653,42,-116,-128
-1097,-1272,7251,-301,246,-4110,50,-104,-120
-1097,-1272,7251,-226,406,-3959,43,-108,-126
-1097,-1272,7251,-260,288,-4032,18,-111,-102
-1097,-1272,7251,-137,398,-3998,51,-116,-122
-1101,-1235,7237,-243,299,-4376,51,-108,-114
-1101,-1235,7237,-117,365,-3689,54,-106,-110
-1101,-1235,7237,-272,306,-4172,32,-102,-101
-1101,-1235,7237,-269,385,-4085,47,-115,-100
-1101,-1235,7237,-283,267,-3889,35,-105,-98
-1101,-1235,7237,-212,384,-4078,42,-110,-97
-1101,-1235,7237,-232,324,-4158,43,-112,-103
-1101,-1235,7237,-150,338,-3864,49,-104,-111
-1101,-1235,7237,-253,361,-4112,50,-111,-132
-1069,-1271,7241,-199,303,-4176,49,-111,-118
-1069,-1271,7241,-226,294,-3845,64,-107,-117
-1069,-1271,7241,-270,346,-4001,52,-114,-120
-1069,-1271,7241,-288,346,-4125,42,-110,-119
-1069,-1271,7241,-210,338,-3907,43,-108,-114
-1069,-1271,7241,-242,390,-4052,38,-117,-119
-1069,-1271,7241,-239,296,-4115,56,-110,-128
-1069,-1271,7241,-210,341,-3955,43,-111,-137
-1069,-1271,7241,-220,372,-4022,43,-115,-121
-1088,-1295,7252,-254,354,-4171,55,-110,-130
-1088,-1295,7252,-240,320,-3980,59,-109,-130
-1088,-1295,7252,-234,396,-4006,46,-114,-125
-1088,-1295,7252,-230,332,-4129,55,-113,-125
-1088,-1295,7252,-210,298,-4069,53,-105,-118
-1088,-1295,7252,-202,356,-4092,35,-106,-114
-1088,-1295,7252,-252,412,-4076,62,-115,-107
-1088,-1295,7252,-221,339,-3972,51,-115,-104
-1088,-1295,7252,-196,344,-3970,38,-102,-102
-1088,-1251,7277,-287,361,-4151,35,-107,-95
-1088,-1251,7277,-234,316,-4025,24,-95,-110
-1088,-1251,7277,-252,340,-3980,30,-114,-112
-1088,-1251,7277,-206,342,-4029,37,-104,-111
-1088,-1251,7277,-181,297,-4029,48,-113,-111
-1088,-1251,7277,-208,360,-4028,29,-107,-107
-1088,-1251,7277,-225,381,-4097,22,-109,-100
-1088,-1251,7277,-211,319,-4040,41,-106,-110
-1088,-1251,7277,-283,347,-4195,48,-107,-116
-1072,-1242,7259,-246,370,-3811,25,-117,-123
-1072,-1242,7259,-326,324,-4297,74,-109,-132
-1072,-1242,7259,-359,411,-4093,74,-107,-131
-1072,-1242,7259,-498,380,-3977,68,-111,-121
-1072,-1242,7259,-490,359,-3886,41,-117,-118
-1072,-1242,7259,-273,297,-4372,58,-102,-125
-1072,-1242,7259,-224,332,-3775,41,-114,-129
-1072,-1242,7259,-297,289,-4136,48,-123,-130
-1072,-1242,7259,-171,371,-4149,58,-109,-110
-1064,-1236,7285,-230,312,-3889,66,-97,-106
-1064,-1236,7285,-181,329,-3946,47,-119,-98
-1064,-1236,7285,-343,265,-4216,49,-96,-107
-1064,-1236,7285,-210,354,-3957,40,-106,-106
-1064,-1236,7285,-196,356,-3953,42,-102,-113
-1064,-1236,7285,-173,309,-4220,33,-118,-120
-1064,-1236,7285,-247,295,-3988,50,-117,-122
-1064,-1236,7285,-493,362,-3955,48,-109,-127
-1064,-1236,7285,-262,318,-4163,51,-111,-122
-1064,-1258,7300,-176,324,-3993,46,-113,-127
-1110,-1258,7300,-277,345,-3971,34,-106,-121
-1110,-1258,7300,-254,318,-4140,58,-118,-129
-1110,-1258,7300,-233,331,-3995,49,-119,-115
-1110,-1258,7300,-227,363,-3959,36,-104,-105
-1110,-1258,7300,-218,320,-3864,41,-114,-108
-1110,-1258,7300,-238,298,-4063,36,-111,-106
-1110,-1258,7300,-242,364,-3984,55,-107,-112
-1110,-1258,7300,-229,339,-4118,68,-108,-102
-1110,-1258,7300,-200,337,-4081,50,-108,-100
-1104,-1240,7278,-231,341,-3952,50,-115,-99
-1104,-1240,7278,-298,349,-4002,49,-107,-126
-1104,-1240,7278,-485,299,-4051,46,-107,-126
-1104,-1240,7278,-196,340,-4038,49,-108,-122
-1104,-1240,7278,-232,348,-4070,26,-111,-117
-1104,-1240,7278,-264,348,-3853,36,-121,-106
-1104,-1240,7278,-252,398,-3983,32,-108,-106
-1104,-1240,7278,-237,395,-4072,47,-113,-109
-1104,-1240,7278,-253,311,-4179,67,-111,-103
-1091,-1262,7259,-256,308,-4093,35,-99,-93
-1091,-1262,7259,-263,369,-3995,52,-116,-113
-1091,-1262,7259,-226,344,-4074,53,-110,-109
-1091,-1262,7259,-218,334,-4141,55,-116,-121
-1091,-1262,7259,-253,385,-3985,53,-117,-122
-1091,-1262,7259,-265,319,-3995,59,-113,-128
-1091,-1262,7259,-308,318,-4079,44,-109,-110
-1091,-1262,7259,-183,341,-3962,51,-103,-117
-1091,-1262,7259,-177,349,-4048,54,-114,-113
-1073,-1254,7265,-275,319,-4140,50,-121,-115
-1073,-1254,7265,-229,363,-3854,36,-105,-113
-1073,-1254,7265,-218,332,-3996,50,-118,-116
-1073,-1254,7265,-218,282,-4183,47,-108,-105
-1073,-1254,7265,-496,327,-3897,35,-107,-112
-1073,-1254,7265,-238,420,-3993,59,-111,-119
-1073,-1254,7265,-250,344,-4141,75,-106,-118
-1073,-1254,7265,-205,359,-4019,54,-116,-113
-1073,-1254,7265,-244,362,-3935,48,-104,-120
-1105,-1227,7286,-266,250,-4078,47,-110,-106
-1105,-1227,7286,-234,340,-3888,40,-100,-102
-1105,-1227,7286,-239,373,-4015,51,-122,-101
-1105,-1227,7286,-234,326,-3966,38,-114,-99
-1105,-1227,7286,-292,428,-4302,36,-104,-108
-1105,-1227,7286,-234,356,-3964,45,-114,-106
-1105,-1227,7286,-204,290,-3900,33,-113,-110
-1105,-1227,7286,-226,341,-4413,48,-107,-113
-1105,-1227,7286,-302,325,-4142,42,-116,-118
-1076,-1260,7254,-206,404,-3596,63,-106,-112
-1076,-1260,7254,-270,358,-4374,47,-103,-126
-1076,-1260,7254,-191,312,-4119,58,-114,-127
-1076,-1260,7254,-433,299,-3649,53,-109,-129
-1076,-1260,7254,-341,309,-4363,45,-109,-122
-1076,-1260,7254,-298,314,-4072,59,-109,-116
-1076,-1260,7254,-148,408,-3689,48,-109,-118
-1076,-1260,7254,-265,325,-4316,43,-119,-107
-1076,-1260,7254,-247,221,-4128,58,-106,-114
-1066,-1280,7291,-303,413,-3655,48,-110,-122
-1066,-1280,7291,-259,389,-4165,47,-108,-108
-1066,-1280,7291,-191,287,-4182,62,-124,-108
-1066,-1280,7291,-187,383,-3792,21,-100,-110
-1066,-1280,7291,-260,416,-4119,25,-102,-113
-1066,-1280,7291,-253,293,-4224,33,-117,-121
-1066,-1280,7291,-209,349,-3882,40,-104,-116
-1066,-1280,7291,-300,364,-4042,54,-114,-108
-1066,-1280,7291,-308,0,-4145,52,-103,-99
-1087,-1254,7253,-240,342,-3882,23,-106,-111
-1087,-1254,7253,-177,424,-3933,36,-114,-118
-1087,-1254,7253,-204,304,-4259,54,-112,-124
-1087,-1254,7253,-248,299,-3965,65,-111,-125
-1087,-1254,7253,-308,358,-3929,52,-109,-125
-1087,-1254,7253,-206,316,-4124,53,-113,-124
-1087,-1254,7253,-151,327,-4110,55,-113,-115
-1087,-1254,7253,-284,380,-3969,50,-102,-122
-1087,-1254,7253,-254,394,-4089,69,-121,-112
-1080,-1241,7263,-220,294,-3987,42,-112,-127
-1080,-1241,7263,-173,383,-4050,63,-112,-125
-1080,-1241,7263,-205,315,-4076,50,-113,-126
-1080,-1241,7263,-287,321,-4061,49,-117,-100
-1080,-1241,7263,-204,402,-3973,55,-114,-97
-1080,-1241,7263,-183,355,-4312,53,-118,-102
-1080,-1241,7263,-216,270,-4181,53,-104,-103
-1080,-1241,7263,-315,347,-4107,35,-108,-105
-1080,-1241,7263,-256,386,-3952,36,-117,-118
-1098,-1228,7264,-184,335,-4161,25,-111,-123
-1098,-1228,7264,-203,388,-4205,50,-110,-129
-1098,-1228,7264,-240,374,-3896,58,-107,-132
-1098,-1228,7264,-268,324,-3891,46,-105,-126
-1098,-1228,7264,-267,331,-4064,34,-109,-114
-1098,-1228,7264,-214,340,-3993,46,-108,-121
-1098,-1228,7264,-263,311,-4090,53,-117,-100
-1098,-1228,7264,-264,368,-4086,34,-112,-102
-1098,-1228,7264,-223,373,-3911,46,-108,-108
-1123,-1265,7287,-210,344,-4076,51,-100,-117
-1123,-1265,7287,-251,335,-4141,16,-115,-124
-1123,-1265,7287,-271,337,-4019,31,-121,-130
-1123,-1265,7287,-277,353,-4079,36,-103,-134
-1123,-1265,7287,-193,271,-4171,55,-115,-128
-1123,-1265,7287,-207,316,-3883,42,-112,-124
-1123,-1265,7287,-279,372,-4076,41,-109,-110
-1123,-1265,7287,-486,284,-4067,39,-113,-115
-1123,-1265,7287,-252,356,-3982,51,-110,-106
-1123,-1240,7305,-237,377,-4081,69,-109,-118
-1123,-1240,7305,-262,318,-4092,51,-105,-113
-1123,-1240,7305,-249,347,-3974,26,-110,-106
-1123,-1240,7305,-257,355,-4104,46,-109,-104
-1123,-1240,7305,-186,372,-4047,54,-109,-118
-1123,-1240,7305,-252,356,-4002,39,-109,-117
-1123,-1240,7305,-245,349,-4003,55,-108,-133
-1123,-1240,7305,-260,321,-4057,41,-111,-125
-1123,-1240,7305,-201,375,-3887,36,-111,-122
-1130,-1233,7314,-193,382,-4030,61,-109,-120
-1130,-1233,7314,-221,305,-4117,61,-112,-124
-1130,-1233,7314,-238,358,-3956,45,-104,-119
-1130,-1233,7314,-264,326,-4038,38,-106,-106
-1130,-1233,7314,-238,318,-4037,49,-113,-97
-1130,-1233,7314,-170,356,-3936,52,-102,-97
-1130,-1233,7314,-241,371,-4019,48,-113,-110
-1130,-1233,7314,-254,320,-4047,52,-104,-109
-1130,-1233,7314,-203,321,-4046,36,-112,-121
-1093,-1268,7300,-232,285,-4062,25,-104,-105
-1093,-1268,7300,-271,305,-4047,76,-107,-116
-1093,-1268,7300,-507,383,-4050,29,-114,-116
-1093,-1268,7300,-295,385,-4019,36,-109,-114
-1093,-1268,7300,-151,315,-4117,45,-111,-127
-1093,-1268,7300,-203,329,-4011,55,-116,-134
-1093,-1268,7300,-229,381,-4069,56,-112,-105
-1093,-1268,7300,-276,328,-4045,49,-105,-103
-1093,-1268,7300,-239,339,-3994,22,-98,-111
-1144,-1250,7273,-222,348,-4017,50,-118,-116
-1144,-1250,7273,-241,353,-4048,47,-111,-114
-1144,-1250,7273,-248,308,-4017,32,-112,-101
-1144,-1250,7273,-251,355,-4081,37,-109,-100
-1144,-1250,7273,-217,323,-4065,58,-112,-94
-1144,-1250,7273,-238,298,-3991,42,-103,-99
-1144,-1250,7273,-225,330,-4082,28,-115,-103
-1144,-1250,7273,-241,365,-3996,40,-111,-109
-1144,-1250,7273,-224,347,-4079,32,-111,-122
-1116,-1262,7275,-489,313,-4093,53,-109,-124
-1116,-1262,7275,-315,325,-4039,33,-102,-127
-1116,-1262,7275,-246,324,-4035,40,-102,-126
-1116,-1262,7275,-229,345,-4074,45,-113,-135
-1116,-1262,7275,-196,352,-4088,73,-114,-128
-1116,-1262,7275,-223,333,-4158,52,-112,-127
-1116,-1262,7275,-240,337,-4075,48,-115,-129
-1116,-1262,7275,-222,360,-3990,63,-114,-133
-1116,-1262,7275,-183,347,-4052,64,-110,-131
-1121,-1266,7269,-256,284,-4012,37,-112,-120
-1121,-1266,7269,-263,357,-4044,53,-120,-119
-1121,-1266,7269,-201,315,-4176,34,-107,-111
-1121,-1266,7269,-218,334,-4055,53,-112,-111
-1121,-1266,7269,-250,356,-3967,48,-101,-117
-1121,-1266,7269,-256,330,-4046,37,-111,-90
-1121,-1266,7269,-199,299,-3916,24,-116,-104
-1121,-1266,7269,-228,362,-4060,28,-105,-117
-1121,-1266,7269,-257,367,-4351,41,-106,-101
-1121,-1266,7269,-214,348,-3969,25,-98,-99
-1119,-1252,7256,-268,356,-4115,43,-107,-116
-1119,-1252,7256,-272,308,-4115,40,-111,-116
-1119,-1252,7256,-238,324,-3885,42,-112,-115
-1119,-1252,7256,-231,366,-4013,41,-111,-120
-1119,-1252,7256,-224,383,-4114,57,-114,-124
-1119,-1252,7256,-182,324,-3965,55,-108,-117
-1119,-1252,7256,-474,391,-4082,43,-114,-125
-1119,-1252,7256,-249,354,-4081,59,-117,-130
-1119,-1252,7256,-222,311,-3961,38,-109,-118
-1107,-1218,7318,-269,373,-4049,49,-115,-127
-1107,-1218,7318,-209,343,-4130,47,-113,-118
-1107,-1218,7318,-246,342,-3958,47,-102,-119
-1107,-1218,7318,-152,398,-4032,40,-113,-111
-1107,-1218,7318,-251,365,-4116,41,-96,-106
-1107,-1218,7318,-236,318,-4047,50,-100,-114
-1107,-1218,7318,-286,332,-4059,43,-102,-106
-1107,-1218,7318,-257,341,-4085,53,-114,-103
-1107,-1218,7318,-249,319,-4022,39,-108,-96
-1088,-1249,7294,-199,373,-3997,70,-113,-107
-1088,-1249,7294,-506,341,-4031,51,-113,-111
-1088,-1249,7294,-235,330,-4069,36,-113,-115
-1088,-1249,7294,-237,328,-3999,31,-111,-120
-1088,-1249,7294,-235,353,-4129,27,-116,-127
-1088,-1249,7294,-230,330,-4083,51,-108,-121
-1088,-1249,7294,-269,379,-4000,30,-99,-109
-1088,-1249,7294,-241,369,-4039,34,-102,-105
-1088,-1249,7294,-215,309,-4049,58,-112,-98
-1097,-1243,7263,-236,350,-4062,54,-108,-106
-1097,-1243,7263,-255,381,-4066,51,-105,-114
-1097,-1243,7263,-228,334,-3999,49,-123,-119
-1097,-1243,7263,-195,329,-4100,32,-111,-121
-1097,-1243,7263,-254,311,-4087,43,-114,-132
-1097,-1243,7263,-253,367,-4086,59,-116,-127
-1097,-1243,7263,-494,366,-4055,52,-109,-126
-1097,-1243,7263,-327,333,-4004,55,-109,-127
-1097,-1243,7263,-201,333,-4101,75,-112,-115
-1086,-1234,7253,-236,344,-4040,46,-114,-118
-1086,-1234,7253,-217,335,-3890,46,-116,-116
-1086,-1234,7253,-224,342,-4054,29,-105,-114
-1086,-1234,7253,-211,319,-4121,36,-116,-118
-1086,-1234,7253,-244,314,-4034,46,-111,-121
-1086,-1234,7253,-243,356,-4008,53,-109,-112
-1086,-1234,7253,-251,301,-4001,52,-110,-112
-1086,-1234,7253,-221,314,-4056,58,-112,-117
-1086,-1234,7253,-213,391,-4046,46,-109,-117
-1095,-1245,7289,-256,318,-4034,76,-103,-131
-1095,-1245,7289,-239,301,-4094,47,-119,-134
-1095,-1245,7289,-221,361,-4051,50,-114,-105
-1095,-1245,7289,-289,341,-4081,41,-112,-103
-1095,-1245,7289,-291,379,-4331,31,-101,-102
-1095,-1245,7289,-227,377,-4033,33,-102,-112
-1095,-1245,7289,-239,325,-4322,42,-107,-120
-1095,-1245,7289,-247,349,-4109,48,-108,-81
-1095,-1245,7289,-259,347,-4019,58,-112,-96
-1104,-1216,7305,-186,334,-4079,54,-113,-106
-1104,-1216,7305,-242,374,-4038,35,-108,-117
-1104,-1216,7305,-475,357,-4023,60,-105,-120
-1104,-1216,7305,-189,325,-4030,40,-111,-122
-1104,-1216,7305,-275,305,-4016,52,-114,-122
-1104,-1216,7305,-278,324,-4048,40,-112,-102
-1104,-1216,7305,-206,340,-4048,35,-110,-103
-1104,-1216,7305,-219,355,-4053,43,-115,-111
-1104,-1216,7305,-230,378,-4005,41,-113,-105
-1111,-1257,7292,-251,347,-4064,32,-112,-93
-1111,-1257,7292,-205,337,-4015,35,-100,-90
-1111,-1257,7292,-276,322,-4107,58,-107,-102
-1111,-1257,7292,-256,355,-4040,34,-108,-115
-1111,-1257,7292,-249,350,-4079,64,-111,-116
-1111,-1257,7292,-245,338,-4048,40,-110,-121
-1111,-1257,7292,-242,351,-4086,44,-110,-124
-1111,-1257,7292,-212,352,-4097,47,-106,-111
-1111,-1257,7292,-208,344,-4063,50,-103,-121
-1102,-1267,7279,-191,323,-4070,63,-108,-108
-1102,-1267,7279,-241,349,-4095,23,-102,-105
-1102,-1267,7279,-222,340,-3981,36,-105,-97
-1102,-1267,7279,-242,352,-4045,40,-112,-112
-1102,-1267,7279,-237,321,-3980,29,-115,-112
-1102,-1267,7279,-227,331,-3992,49,-115,-108
-1102,-1267,7279,-230,311,-4077,55,-107,-109
-1102,-1267,7279,-251,356,-3993,48,-120,-115
-1102,-1267,7279,-247,324,-4094,31,-113,-123
-1119,-1262,7275,-249,291,-4097,62,-114,-135
-1119,-1262,7275,-255,347,-4092,53,-104,-133
-1119,-1262,7275,-255,325,-4042,41,-109,-124
-1119,-1262,7275,-258,368,-4057,43,-112,-123
-1119,-1262,7275,-238,326,-4036,50,-106,-121
-1119,-1262,7275,-276,360,-4076,57,-110,-124
-1119,-1262,7275,-171,361,-4013,47,-113,-140
-1119,-1262,7275,-294,316,-4044,34,-116,-135
-1119,-1262,7275,-255,285,-4029,45,-113,-133
-1116,-1236,7304,-284,306,-4060,53,-111,-127
-1116,-1236,7304,-259,349,-4005,37,-102,-86
-1116,-1236,7304,-233,299,-4027,63,-105,-97
-1116,-1236,7304,-239,371,-4045,46,-120,-93
-1116,-1236,7304,-267,325,-4055,46,-118,-93
-1116,-1236,7304,-222,336,-4033,37,-113,-94
-1116,-1236,7304,-234,340,-4049,44,-99,-102
-1116,-1236,7304,-286,346,-4043,50,-117,-114
-1116,-1236,7304,-200,332,-4021,47,-102,-112
-1142,-1261,7289,-280,382,-4066,32,-110,-112
-1142,-1261,7289,-258,330,-3979,47,-110,-117
-1142,-1261,7289,-218,364,-4033,44,-112,-100
-1142,-1261,7289,-471,326,-3982,64,-114,-110
-1142,-1261,7289,-247,352,-4057,58,-111,-121
-1142,-1261,7289,-270,278,-3996,44,-108,-125
-1142,-1261,7289,-236,362,-4055,46,-121,-130
-1142,-1261,7289,-257,367,-4072,46,-109,-137
-1142,-1261,7289,-246,314,-4065,45,-110,-129
-1089,-1257,7323,-202,342,-4061,56,-113,-131
-1089,-1257,7323,-218,318,-3993,51,-105,-125
-1089,-1257,7323,-228,364,-4072,52,-111,-112
-1089,-1257,7323,-229,353,-4051,49,-112,-108
-1089,-1257,7323,-253,355,-4029,45,-105,-98
