xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
-1368,-3480,6107,3531,608,-4645,-2979,-2138,796
-1368,-3480,6107,3763,1107,-4561,-2825,-2139,762
-1368,-3480,6107,4013,1457,-4524,-2726,-2139,703
-1141,-3976,5568,4046,1512,-4409,-2692,-2125,665
-1141,-3976,5568,3833,1663,-4088,-2703,-2084,585
-1141,-3976,5568,3891,1809,-3577,-2680,-2040,491
-1141,-3976,5568,4018,1888,-3345,-2580,-1989,386
-1141,-3976,5568,3872,1814,-3312,-2459,-1918,282
-1141,-3976,5568,3875,2203,-3321,-2334,-1856,171
-1001,-4285,5044,3957,2417,-3240,-2213,-1804,76
-1001,-4285,5044,3984,2588,-3495,-2089,-1780,241
-1001,-4285,5044,3838,2606,-3717,-1979,-1784,-110
-1001,-4285,5044,3861,2627,-3986,-1861,-1829,-169
-1001,-4285,5044,3914,2778,-4182,-1755,-1883,-298
-1001,-4285,5044,4049,2847,-4198,-1632,-1955,-403
-1001,-4285,5044,3944,2892,-4098,-1501,-2026,-519
-806,-4418,4592,4088,2992,-3972,-1296,-2089,-634
-806,-4418,4592,4015,3128,-3864,-793,-2173,-779
-806,-4418,4592,4270,3288,-3973,-856,-2266,-904
-806,-4418,4592,4109,3603,-3732,-773,-2360,-1046
-806,-4418,4592,3941,3659,-3520,-762,-2449,-1174
-806,-4418,4592,3768,3614,-3095,-834,-2516,-1281
-423,-4551,4422,3580,3450,-3024,-972,-2528,-1411
-423,-4551,4422,3222,3130,-2803,-1129,-2555,-1503
-423,-4551,4422,3183,2627,-2477,-1185,-2574,-1555
-423,-4551,4422,2858,2294,-2163,-1139,-2606,-1571
-423,-4551,4422,2732,1970,-2133,-1052,-2653,-1573
-423,-4551,4422,2389,1781,-2159,-944,-2691,-1529
202,-4671,4085,2311,1821,-2015,-845,-2734,-1494
202,-4671,4085,1917,1723,-1744,-752,-2807,-1449
202,-4671,4085,1926,1746,-1427,-660,-2886,-1418
202,-4671,4085,2016,2100,-1111,-561,-2930,-1377
202,-4671,4085,1911,2091,-673,-517,-2984,-1388
202,-4671,4085,1375,2149,-424,-496,-2967,-1409
202,-4671,4085,1287,2013,260,-443,-2966,-1432
649,-4640,3745,1106,2104,463,-356,-2941,-1459
649,-4640,3745,995,2164,639,-251,-2924,-1477
649,-4640,3745,812,2167,928,-97,-2889,-1499
649,-4640,3745,656,2244,1154,37,-2847,-1509
649,-4640,3745,516,2352,1287,138,-2815,-1502
649,-4640,3745,673,2483,1608,232,-2772,-1506
943,-4582,3442,440,2624,2039,344,-2713,-1508
943,-4582,3442,470,2508,2201,403,-2654,-1549
943,-4582,3442,218,2648,2433,433,-2564,-1597
943,-4582,3442,273,2671,2245,458,-2494,-1652
943,-4582,3442,-163,2945,3113,509,-2352,-1697
943,-4582,3442,-59,2970,3416,544,-2241,-1776
1280,-4456,3310,-118,3176,3706,591,-2085,-1848
1280,-4456,3310,-134,3240,3746,625,-1921,-1912
1280,-4456,3310,-105,3409,3957,650,-1787,-2015
1280,-4456,3310,-250,3632,4426,640,-1600,-2159
1280,-4456,3310,-236,3424,4159,620,-1407,-2248
1280,-4456,3310,-291,3225,3983,644,-1236,-2391
1769,-4208,3238,-334,2976,4085,598,-1116,-2542
1769,-4208,3238,-12,2688,3945,558,-926,-2612
1769,-4208,3238,-157,2549,4024,490,-764,-2741
1769,-4208,3238,-453,2307,3841,473,-593,-2849
1769,-4208,3238,86,2026,3870,503,-435,-2946
1769,-4208,3238,-315,1969,3680,538,-302,-3047
1769,-4208,3238,98,1720,3574,601,-174,-3142
2484,-3648,3248,-18,1768,3565,634,-65,-3248
2484,-3648,3248,272,1474,3422,690,22,-3384
2484,-3648,3248,460,1114,3093,688,68,-3504
2484,-3648,3248,500,808,2686,697,86,-3600
2484,-3648,3248,718,392,2602,682,72,-3686
2484,-3648,3248,352,-2,2498,666,58,-3773
3155,-2579,3391,491,-501,2560,702,38,-3848
3155,-2579,3391,677,-1047,2619,722,54,-3916
3155,-2579,3391,848,-1412,2487,737,22,-3952
3155,-2579,3391,941,-1821,2358,641,7,-3934
3155,-2579,3391,959,-2307,2514,607,49,-3923
3155,-2579,3391,932,-2720,2438,553,60,-3902
3245,-1272,3413,874,-3174,2791,762,117,-3868
3245,-1272,3413,973,-3582,3072,410,239,-3834
3245,-1272,3413,824,-3840,3333,331,425,-3783
3245,-1272,3413,815,-4072,3532,219,626,-3713
3245,-1272,3413,1217,-4305,3290,159,838,-3614
3245,-1272,3413,1119,-4335,3046,137,991,-3505
3245,-18,3611,1121,-4223,2691,166,1079,-3379
2787,-18,3611,1074,-4108,2283,157,1125,-3308
2787,-18,3611,1091,-4215,1966,84,1145,-3237
2787,-18,3611,1080,-4032,1421,34,1110,-3173
2787,-18,3611,1092,-4338,984,-87,1033,-3114
2787,-18,3611,994,-4212,755,-249,967,-3071
2787,-18,3611,1067,-4548,305,-409,893,-3010
2013,923,3974,1140,-4829,117,-574,830,-2915
2013,923,3974,1191,-5081,-142,-718,764,-2824
2013,923,3974,1191,-5127,-341,-765,683,-2721
2013,923,3974,1347,-5123,-550,-766,598,-2591
2013,923,3974,1489,-5127,-669,-734,512,-2488
2013,923,3974,1504,-4916,-1181,-695,447,-2409
1069,1393,4371,1502,-4964,-1329,-765,375,-2343
1069,1393,4371,1398,-5128,-1700,-893,344,-2256
1069,1393,4371,1166,-5006,-1883,-1028,316,-2126
1069,1393,4371,1008,-4888,-1953,-1172,292,-2013
1069,1393,4371,881,-4809,-1985,-1304,266,-1862
1069,1393,4371,750,-4890,-2372,-1482,249,-1683
275,1483,4859,525,-5015,-2532,-1629,209,-1507
275,1483,4859,368,-5116,-2592,-1786,158,-1320
275,1483,4859,186,-5202,-2505,-1942,124,-1090
275,1483,4859,167,-5373,-2348,-2113,93,-872
275,1483,4859,380,-5320,-2439,-2340,105,-661
275,1483,4859,585,-5157,-2220,-2607,135,-471
275,1483,4859,743,-5049,-2230,-2918,185,-302
-110,1245,5675,957,-4687,-2499,-3221,241,-151
-110,1245,5675,1166,-4398,-2675,-3495,286,-5
-110,1245,5675,1295,-4231,-2708,-3657,296,63
-110,1245,5675,1288,-4202,-2624,-3758,330,98
-110,1245,5675,1317,-4255,-2843,-3916,382,157
-110,1245,5675,1388,-4088,-3099,-4092,450,201
-221,394,6675,1128,-3739,-2803,-4126,511,236
-221,394,6675,1199,-3655,-2777,-4066,531,251
-221,394,6675,1171,-3481,-2844,-4029,592,273
-221,394,6675,1215,-3225,-2893,-3959,674,317
-221,394,6675,1507,-2975,-2951,-3900,776,336
-221,394,6675,1525,-2631,-2901,-3797,888,367
-363,-1070,7254,1472,-2240,-2933,-3612,981,375
-363,-1070,7254,1689,-2016,-3247,-3400,1060,361
-363,-1070,7254,2200,-2252,-3654,-3345,1143,392
-363,-1070,7254,2306,-2224,-3333,-3332,1244,498
-363,-1070,7254,2301,-1797,-2936,-3277,1361,619
-363,-1070,7254,2415,-1413,-2685,-3204,1507,749
-861,-2276,7009,2788,-1056,-2802,-3181,1660,823
-861,-2276,7009,3415,-933,-3344,-3221,1815,921
-861,-2276,7009,3909,-879,-3670,-3323,1935,1042
-861,-2276,7009,3993,-509,-3499,-3419,2023,1162
-861,-2276,7009,4052,-248,-3393,-3487,2070,1260
-861,-2276,7009,4441,199,-3671,-3561,2079,1322
-861,-2276,7009,4324,218,-3320,-3599,2028,1425
-1695,-3111,6133,4923,467,-3131,-3629,2016,1440
-1695,-3111,6133,4983,615,-3077,-3628,1996,1466
-1695,-3111,6133,4749,533,-2890,-3651,1951,1488
-1695,-3111,6133,4491,378,-2796,-3638,1899,1533
-1695,-3111,6133,4541,699,-2829,-3660,1814,1572
-1695,-3111,6133,4574,1004,-2905,-3666,1720,1582
-2404,-3266,4844,4594,1312,-3085,-3645,1596,1539
-2404,-3266,4844,4632,1516,-3352,-3574,1444,1485
-2404,-3266,4844,4683,1763,-3291,-3491,1235,1406
-2404,-3266,4844,4439,1987,-3871,-3438,941,1238
-2404,-3266,4844,4416,2152,-3878,-3413,709,1055
-2404,-3266,4844,4124,1772,-3818,-3385,482,920
-2712,-2819,3879,4048,1376,-3220,-3357,19,785
-2712,-2819,3879,3885,1191,-3104,-3274,89,667
-2712,-2819,3879,3858,992,-2710,-3155,-62,585
-2712,-2819,3879,3764,748,-2431,-3011,-186,519
-2712,-2819,3879,3785,572,-2262,-2890,-278,490
-2712,-2819,3879,4090,463,-2155,-2762,-370,473
-2712,-2819,3879,4024,158,-2104,-2673,-464,490
-2822,-2243,3401,4162,-44,-1990,-2675,-532,542
-2822,-2243,3401,4094,-244,-1833,-2674,-550,632
-2822,-2243,3401,4094,-352,-1620,-2732,-566,675
-2822,-2243,3401,4113,-405,-1692,-2852,-579,739
-2822,-2243,3401,4189,-527,-1726,-2998,-594,802
-2822,-2243,3401,4657,-710,-1856,-3138,-641,866
-2948,-1691,3394,4834,-952,-1734,-3293,-687,927
-2948,-1691,3394,4792,-1190,-1553,-3411,-732,976
-2948,-1691,3394,4981,-1219,-1353,-3488,-765,1047
-2948,-1691,3394,5003,-1189,-1246,-3554,-1020,1055
-2948,-1691,3394,5122,-1274,-1206,-3593,-794,1062
-2948,-1691,3394,5191,-1235,-1091,-3567,-805,1033
-2932,-954,3710,5174,-1080,-1126,-3506,-794,997
-2932,-954,3710,5306,-878,-1082,-3448,-780,943
-2932,-954,3710,5208,-632,-1264,-3444,-745,883
-2932,-954,3710,5150,-418,-1516,-3398,-731,803
-2932,-954,3710,5121,-427,-1891,-3423,-712,686
-2932,-954,3710,4972,-433,-2016,-3439,-715,589
-2936,-479,4233,4818,-583,-2320,-3418,-751,494
-2936,-479,4233,4734,-713,-2352,-3462,-800,429
-2936,-479,4233,4683,-741,-2417,-3482,-851,377
-2936,-479,4233,4610,-824,-2419,-3470,-899,377
-2936,-479,4233,4587,-593,-2423,-3488,-913,329
-2936,-479,4233,4598,-338,-2514,-3521,-966,263
-2936,-479,4233,4716,-300,-2344,-3493,-997,195
-2825,-466,4973,4845,-90,-2168,-3453,-1034,113
-2825,-466,4973,4792,76,-2161,-3377,-1065,40
-2825,-466,4973,4884,432,-1975,-3313,-1055,-61
-2825,-466,4973,4954,712,-2008,-3180,-1059,-131
-2825,-466,4973,4932,1026,-1545,-3034,-1045,-254
-2825,-466,4973,4904,1366,-1596,-2852,-1035,-410
-2709,-877,5638,4763,1983,-1554,-2613,-987,-541
-2709,-877,5638,4921,2209,-1277,-2385,-952,-703
-2709,-877,5638,5369,2733,-1274,-2145,-912,-878
-2709,-877,5638,5155,3063,-1101,-1979,-870,-1062
-2709,-877,5638,5167,3281,-883,-1848,-798,-1237
-2709,-877,5638,5101,3363,-804,-1759,-716,-1413
-2566,-1583,5973,5267,3547,-802,-1666,-630,-1585
-2566,-1583,5973,5302,3616,-940,-1569,-559,-1799
-2566,-1583,5973,5276,3425,-1149,-1477,-481,-1990
-2566,-1583,5973,5060,3122,-1468,-1369,-443,-2135
-2566,-1583,5973,5096,3032,-1877,-1242,-433,-2252
-2566,-1583,5973,5080,2936,-2243,-1143,-450,-2354
-2566,-1583,5973,5059,2909,-2688,-1114,-483,-2415
-2328,-2506,6027,4893,2679,-2842,-1155,-521,-2477
-2328,-2506,6027,4670,2588,-2960,-1206,-588,-2507
-2328,-2506,6027,4595,2669,-2834,-1246,-664,-2568
-2328,-2506,6027,4485,3045,-2784,-1241,-723,-2624
-2328,-2506,6027,4357,2974,-2749,-1198,-783,-2694
-2328,-2506,6027,4268,2959,-2489,-1174,-852,-2732
-1732,-3437,5944,4037,3044,-2240,-1100,-890,-2766
-1732,-3437,5944,3893,3025,-2086,-1087,-945,-2745
-1732,-3437,5944,3868,3200,-2038,-1030,-973,-2777
-1732,-3437,5944,3675,3407,-1699,-948,-1002,-2821
-1732,-3437,5944,3452,3615,-1587,-806,-1038,-2865
-1732,-3437,5944,3668,3722,-1484,-653,-1081,-2888
-707,-4122,5763,3220,3832,-1055,-524,-1093,-2947
-707,-4122,5763,3048,3666,-511,-411,-1102,-2994
-707,-4122,5763,2774,3766,-260,-294,-1068,-3055
-707,-4122,5763,2639,3617,-29,-100,-1062,-3101
-707,-4122,5763,2271,3585,-376,-2,-1107,-3157
-707,-4122,5763,2376,3254,-465,30,-1104,-3200
563,-4309,5629,2014,3383,-121,15,-1092,-3215
563,-4309,5629,1913,3277,20,-6,-1077,-3255
563,-4309,5629,1743,3013,18,34,-1073,-3296
563,-4309,5629,1817,2709,-131,47,-1111,-3312
563,-4309,5629,1743,2571,170,60,-1129,-3274
563,-4309,5629,1279,2725,770,106,-1106,-3307
563,-4309,5629,1126,2658,1480,228,-1017,-3347
1812,-3984,5521,941,2517,1836,342,-889,-3390
1812,-3984,5521,789,2367,2120,394,-749,-3434
1812,-3984,5521,780,2275,2435,439,-606,-3478
1812,-3984,5521,581,2092,2637,514,-433,-3535
1812,-3984,5521,502,1834,2942,603,-270,-3598
1812,-3984,5521,423,1497,2686,715,-116,-3664
2739,-3037,5454,297,1229,2262,843,-4,-3698
2739,-3037,5454,296,948,1927,962,56,-3760
2739,-3037,5454,277,541,1660,1106,62,-3821
2739,-3037,5454,367,113,1031,1280,9,-3860
2739,-3037,5454,-225,-243,1241,1482,-111,-3912
2739,-3037,5454,-261,-560,948,1544,-272,-3974
3054,-1578,5542,0,-992,1053,1646,-350,-3984
3054,-1578,5542,-172,-1118,1018,1632,-427,-3962
3054,-1578,5542,-54,-1234,838,1642,-479,-3948
3054,-1578,5542,-32,-1694,1157,1584,-547,-3942
3054,-1578,5542,-65,-2063,1528,1477,-566,-3940
3054,-1578,5542,485,-2659,1105,1381,-491,-3925
2689,-113,5264,4,-3000,1825,1245,-469,-3927
2689,-113,5264,750,-3423,1804,1084,-320,-3899
2689,-113,5264,474,-3770,1986,900,-190,-3849
2689,-113,5264,140,-4708,1747,714,-54,-3729
2689,-113,5264,-34,-5032,2147,583,64,-3570
2689,-113,5264,208,-5566,1699,451,182,-3393
2689,-113,5264,117,-5895,1846,371,273,-3161
1657,960,5110,-248,-5902,1855,306,337,-2938
1657,960,5110,-460,-6113,1726,266,413,-2702
1657,960,5110,-372,-6141,2056,205,517,-2473
1657,960,5110,-308,-6050,2073,177,632,-2259
1657,960,5110,-104,-5844,2242,215,777,-2024
1657,960,5110,73,-5501,2280,214,939,-1857
707,1345,5176,242,-5334,2350,220,1105,-1727
707,1345,5176,346,-5176,2242,163,1293,-1618
707,1345,5176,342,-4954,1985,21,1508,-1483
707,1345,5176,430,-4818,1865,-195,1748,-1338
707,1345,5176,830,-4660,1761,-405,2000,-1203
707,1345,5176,545,-4235,1391,-624,2199,-1075
4,1391,5220,953,-4047,1125,-816,2355,-972
4,1391,5220,1188,-3922,941,-1015,2513,-854
4,1391,5220,813,-3694,598,-1224,2636,-760
4,1391,5220,1419,-3649,334,-1424,2767,-639
4,1391,5220,1550,-3532,-4,-1580,2886,-517
4,1391,5220,1580,-3364,-273,-1737,2999,-401
4,1391,5220,1808,-3190,-535,-1830,3091,-278
-633,1204,5622,2187,-3103,-525,-1822,3169,-184
-633,1204,5622,2253,-2943,-769,-1778,3198,-98
-633,1204,5622,2437,-2575,-1263,-1779,3219,-27
-633,1204,5622,2607,-2785,-1486,-1551,3256,53
-633,1204,5622,2897,-2236,-1940,-1885,3277,105
-633,1204,5622,2990,-1999,-2347,-2009,3326,154
-1265,885,5825,3203,-1690,-2716,-2149,3346,187
-1265,885,5825,3272,-1506,-2969,-2271,3360,234
-1265,885,5825,3403,-1479,-3224,-2416,3347,288
-1265,885,5825,3525,-1319,-3530,-2506,3309,358
-1265,885,5825,3483,-1363,-3786,-2579,3224,417
-1265,885,5825,3467,-1247,-4082,-2660,3115,482
-1835,503,5827,3369,-1081,-4211,-2750,3010,553
-1835,503,5827,3483,-855,-4250,-2840,2870,612
-1835,503,5827,3575,-659,-4400,-2925,2773,653
-1835,503,5827,3612,-345,-4180,-3031,2690,669
-1835,503,5827,3636,-410,-4161,-3070,2637,696
-1835,503,5827,3627,-657,-4151,-3018,2572,713
-2270,117,5740,3744,-702,-4304,-2904,2497,748
-2270,117,5740,3889,-665,-4256,-2769,2416,761
-2270,117,5740,3511,-627,-3959,-2600,2358,743
-2270,117,5740,3892,-256,-4430,-2481,2319,723
-2270,117,5740,3710,-314,-4774,-2355,2241,667
-2270,117,5740,3975,-503,-5048,-2278,2169,622
-2270,117,5740,3732,-24,-4998,-2174,2082,562
-2516,-132,5491,3454,418,-4722,-2082,1968,496
-2516,-132,5491,3548,574,-5001,-1893,1835,420
-2516,-132,5491,3729,353,-5429,-1749,1671,338
-2516,-132,5491,4287,435,-5511,-1646,1493,247
-2516,-132,5491,3399,351,-5208,-1533,1299,152
-2516,-132,5491,3505,37,-4996,-1452,1145,68
-2713,-235,5179,3385,113,-4879,-1407,988,13
-2713,-235,5179,3501,-125,-4688,-1362,854,17
-2713,-235,5179,3718,-540,-4730,-1325,752,21
-2713,-235,5179,3649,-819,-4586,-1311,663,67
-2713,-235,5179,3618,-874,-4340,-1323,570,138
-2713,-235,5179,3565,-598,-4045,-1320,523,201
-2743,-277,5141,3696,-354,-4130,-1352,463,250
-2743,-277,5141,3816,-36,-4052,-1353,400,264
-2743,-277,5141,3866,262,-4120,-1367,362,296
-2743,-277,5141,3936,742,-4169,-1377,320,244
-2743,-277,5141,3878,1102,-4206,-1368,20,171
-2743,-277,5141,3901,1107,-4240,-1344,175,69
-2743,-277,5212,3623,1172,-4532,-1271,133,-17
-2788,-349,5212,3660,1252,-4389,-1235,49,-127
-2788,-349,5212,3465,1383,-4489,-1201,-10,-209
-2788,-349,5212,3419,1421,-4549,-1182,-92,-16
-2788,-349,5212,3287,1335,-4656,-1136,-183,-308
-2788,-349,5212,3477,1165,-4868,-1057,-293,-374
-2788,-349,5212,3401,1329,-4645,-966,-405,-443
-2799,-544,5291,3387,1690,-4941,-892,-554,-535
-2799,-544,5291,4237,1503,-4907,-853,-718,-620
-2799,-544,5291,3762,1380,-4734,-813,-843,-687
-2799,-544,5291,4261,1097,-4598,-756,-981,-683
-2799,-544,5291,4016,1020,-4514,-761,-1063,-682
-2799,-544,5291,4015,829,-4577,-778,-1155,-669
-2756,-876,5649,3874,714,-4513,-887,-1213,-642
-2756,-876,5649,3936,645,-4620,-1028,-1269,-599
-2756,-876,5649,3758,619,-4645,-1187,-1319,-555
-2756,-876,5649,4183,473,-4759,-1366,-1362,-495
-2756,-876,5649,3947,355,-5046,-1519,-1442,-430
-2756,-876,5649,4121,293,-5209,-1695,-1527,-356
-2462,-1297,6138,4009,141,-5272,-1861,-1600,-242
-2462,-1297,6138,3867,245,-5104,-2003,-1701,-163
-2462,-1297,6138,3709,281,-5087,-2124,-1791,-142
-2462,-1297,6138,3763,237,-5066,-2202,-1882,-119
-2462,-1297,6138,3630,246,-5142,-2247,-1991,-98
-2462,-1297,6138,3449,217,-4957,-2238,-2092,-76
-2462,-1297,6138,3433,165,-4654,-2293,-2188,-26
-1970,-1913,6588,3317,335,-4424,-2316,-2267,2
-1970,-1913,6588,3451,571,-4357,-2352,-2325,22
-1970,-1913,6588,3563,813,-4262,-2347,-2403,-7
-1970,-1913,6588,3599,1033,-4172,-2308,-2464,-31
-1970,-1913,6588,3599,1187,-4095,-2274,-2519,-68
-1970,-1913,6588,3442,1234,-3904,-2248,-2565,-81
-1200,-2699,6803,3409,1391,-3696,-2193,-2582,-81
-1200,-2699,6803,3284,1580,-3383,-2210,-2812,-109
-1200,-2699,6803,3035,1669,-3013,-2225,-2522,-126
-1200,-2699,6803,2705,1701,-2759,-2233,-2470,-156
-1200,-2699,6803,2569,1760,-2822,-2201,-2410,-169
-1200,-2699,6803,2474,1908,-2945,-2184,-2384,-184
-343,-3426,6623,2485,2085,-2966,-2163,-2382,-189
-343,-3426,6623,2536,2322,-2915,-2106,-2413,-196
-343,-3426,6623,2549,2617,-2754,-2030,-2450,-248
-343,-3426,6623,2706,2900,-2519,-2024,-2520,-320
-343,-3426,6623,2780,3083,-2186,-1997,-2567,-442
-343,-3426,6623,2688,3388,-1723,-1944,-2592,-584
501,-4057,6073,2754,3658,-1253,-1828,-2615,-741
501,-4057,6073,2810,3664,-707,-1663,-2641,-883
501,-4057,6073,2550,3872,-13,-1512,-2609,-1047
501,-4057,6073,2453,3819,364,-1383,-2568,-1209
501,-4057,6073,2530,3596,680,-1323,-2471,-1373
501,-4057,6073,2039,3695,895,-1211,-2347,-1510
501,-4057,6073,1709,3571,880,-1128,-2213,-1603
1360,-4277,5345,1383,3593,754,-1016,-2079,-1664
1360,-4277,5345,991,3403,654,-935,-1983,-1689
1360,-4277,5345,1009,3425,407,-844,-1908,-1656
1360,-4277,5345,1098,3484,348,-771,-1860,-1694
1360,-4277,5345,961,3567,-7,-724,-1884,-1719
1360,-4277,5345,988,3836,22,-746,-1897,-1763
2168,-4126,4689,1102,3535,154,-751,-1921,-1828
2168,-4126,4689,299,3639,36,-766,-1931,-1905
2168,-4126,4689,934,3256,367,-825,-1934,-1972
2168,-4126,4689,413,3081,321,-888,-1931,-1979
2168,-4126,4689,694,2802,342,-892,-1973,-1997
2168,-4126,4689,443,2631,571,-837,-2030,-2015
2754,-3647,3946,525,2425,816,-744,-2091,-2015
2754,-3647,3946,540,2556,1298,-645,-2155,-1993
2754,-3647,3946,591,2385,1937,-546,-2176,-1968
2754,-3647,3946,666,2550,2526,-470,-2160,-1959
2754,-3647,3946,820,2800,3030,-387,-2097,-1956
2754,-3647,3946,852,3172,3232,-365,-1991,-1957
2754,-3647,3946,969,3283,3416,-405,-1877,-1992
3004,-3017,3150,942,3152,3718,-599,-1722,-2022
3004,-3017,3150,771,3475,3840,-840,-1528,-2082
3004,-3017,3150,619,2432,3733,-1088,-1341,-2224
3004,-3017,3150,1069,3491,4551,-1199,-1057,-2089
3004,-3017,3150,585,3217,4627,-1252,-792,-2456
3004,-3017,3150,929,2935,4757,-1247,-553,-2628
3000,-2073,2634,707,2677,4728,-1168,-306,-2800
3000,-2073,2634,1209,2247,4592,-1014,-70,-2978
3000,-2073,2634,582,2046,4383,-795,105,-3130
3000,-2073,2634,1129,1987,4481,-491,259,-3282
3000,-2073,2634,784,1535,4276,-182,380,-3388
3000,-2073,2634,1127,1270,4106,94,497,-3498
2919,-887,2648,1105,1050,3774,266,597,-3603
2919,-887,2648,1468,570,3470,338,670,-3720
2919,-887,2648,1607,103,3400,384,704,-3823
2919,-887,2648,1668,20,3100,411,721,-3899
2919,-887,2648,1793,-481,3173,484,792,-3962
2919,-887,2648,1917,-707,2895,476,812,-4026
2382,218,2858,2277,-1227,3020,478,858,-4083
2382,218,2858,1638,-1154,2815,441,914,-4097
2382,218,2858,2391,-1801,2827,391,968,-4089
