xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
1188,-2079,1315,-1849,-1147,3326,-501,-552,1109
939,-2056,1239,-1696,-981,3529,-414,-554,1107
939,-2056,1239,-1729,-841,3760,-324,-530,1110
939,-2056,1239,-1861,-767,3898,-251,-518,1082
939,-2056,1239,-1850,-954,3730,-251,-492,1068
939,-2056,1239,-1761,-1009,3470,-266,-474,1107
939,-2056,1239,-1842,-984,3422,-312,-468,1105
939,-2056,1239,-1836,-928,3659,-346,-470,1113
725,-2010,1157,-1849,-961,3562,-345,-467,1098
725,-2010,1157,-1897,-998,3505,-328,-447,1106
725,-2010,1157,-1862,-1087,3547,-305,-453,1128
725,-2010,1157,-1849,-1143,3559,-308,-439,1139
725,-2010,1157,-1704,-1170,3466,-316,-449,1172
725,-2010,1157,-1764,-1110,3349,-298,-458,1196
500,-1948,1150,-1427,-1101,3337,-253,-463,1220
500,-1948,1150,-1690,-1276,3418,-166,-478,1236
500,-1948,1150,-1378,-1138,3526,-132,-485,1262
500,-1948,1150,-1607,-1094,3804,-127,-488,1271
500,-1948,1150,-1621,-1042,3788,-131,-476,1297
500,-1948,1150,-1448,-1006,3742,-141,-457,1319
337,-1929,1098,-1478,-992,3920,-176,-440,1373
337,-1929,1098,-1467,-983,4054,-233,-428,1377
337,-1929,1098,-1427,-927,3791,-246,-430,1409
337,-1929,1098,-1309,-943,3566,-256,-446,1437
337,-1929,1098,-1066,-1332,3600,-265,-488,1439
337,-1929,1098,-939,-913,2514,-269,-455,1437
150,-1828,1089,-1242,-815,3663,-371,-575,1494
150,-1828,1089,-1375,-675,3757,-408,-528,1461
150,-1828,1089,-1433,-543,3516,-434,-515,1444
150,-1828,1089,-1509,-465,3796,-435,-509,1435
150,-1828,1089,-1517,-367,3656,-422,-482,1413
150,-1828,1089,-1401,-453,3610,-423,-481,1416
150,-1828,1089,-1355,-481,3748,-412,-479,1389
-84,-1693,1090,-1619,-477,3755,-445,-464,1355
-84,-1693,1090,-1448,-630,3844,-439,-442,1349
-84,-1693,1090,-1578,-668,3637,-437,-434,1347
-84,-1693,1090,-1724,-738,3642,-418,-417,1370
-84,-1693,1090,-1455,-831,3699,-359,-410,1391
-84,-1693,1090,-1388,-918,3831,-359,-403,1415
-192,-1460,1121,-1675,-895,3942,-386,-376,1474
-192,-1460,1121,-1401,-881,3920,-412,-363,1510
-192,-1460,1121,-1272,-844,3926,-454,-358,1539
-192,-1460,1121,-1225,-757,3804,-505,-354,1559
-192,-1460,1121,-1209,-757,3729,-553,-360,1619
-192,-1460,1121,-1194,-832,3800,-613,-367,1651
-272,-1171,1126,-1181,-849,3782,-627,-379,1670
-272,-1171,1126,-1070,-820,3768,-694,-386,1696
-272,-1171,1126,-1138,-822,4087,-726,-384,1743
-272,-1171,1126,-1292,-816,3825,-736,-398,1763
-272,-1171,1126,-1128,-972,3751,-753,-413,1783
-272,-1171,1126,-1178,-1016,3775,-747,-431,1839
-272,-1171,1126,-1103,-989,3828,-742,-440,1861
-269,-847,1185,-1187,-1029,3772,-690,-449,1901
-269,-847,1185,-1199,-1076,3977,-655,-455,1924
-269,-847,1185,-1128,-1040,3894,-629,-465,1961
-269,-847,1185,-1237,-993,3910,-616,-453,2003
-269,-847,1185,-1071,-1075,4047,-574,-445,2020
-269,-847,1185,-1083,-1127,3786,-563,-429,2038
-180,-501,1237,-1068,-1090,3889,-547,-428,2047
-180,-501,1237,-1119,-1131,3990,-549,-427,2084
-180,-501,1237,-1069,-1039,3974,-546,-425,2088
-180,-501,1237,-1136,-1084,4089,-565,-403,2091
-180,-501,1237,-1187,-1027,4115,-561,-389,2088
-180,-501,1237,-1295,-1001,4152,-605,-358,2096
70,-290,1341,-1315,-1043,4048,-635,-369,2076
70,-290,1341,-1324,-1046,3929,-615,-363,2080
70,-290,1341,-1168,-1052,3976,-645,-363,2076
70,-290,1341,-1332,-992,3762,-693,-360,2076
70,-290,1341,-1361,-929,3692,-758,-374,2055
70,-290,1341,-1337,-921,3654,-791,-384,2013
357,-113,1471,-1143,-900,3536,-840,-410,1994
357,-113,1471,-1156,-882,3570,-867,-432,1954
357,-113,1471,-1157,-903,3545,-870,-454,1943
357,-113,1471,-1285,-849,3650,-885,-461,1896
357,-113,1471,-1239,-837,3671,-874,-475,1857
357,-113,1471,-1262,-559,3933,-846,-450,1831
357,-113,1471,-1204,-634,3972,-810,-471,2030
609,73,1579,-1346,-794,3807,-781,-433,1779
609,73,1579,-1190,-782,3499,-714,-432,1753
609,73,1579,-1174,-794,3518,-617,-466,1742
609,73,1579,-1074,-994,3490,-472,-457,1744
609,73,1579,-976,-1320,3583,-375,-471,1771
609,73,1579,-890,-1502,3085,-340,-466,1813
918,124,1673,-781,-1695,3451,-339,-461,1841
918,124,1673,-1101,-1845,4078,-361,-438,1873
918,124,1673,-1001,-1841,4019,-441,-396,1908
918,124,1673,-978,-1510,3825,-453,-381,1943
918,124,1673,-789,-1287,3979,-427,-381,1968
918,124,1673,-1027,-1073,3743,-383,-381,2004
1249,-4,1708,-913,-807,3697,-320,-391,2008
1249,-4,1708,-985,-615,3991,-226,-396,1981
1249,-4,1708,-1227,-533,4276,-107,-382,1949
1249,-4,1708,-1044,-709,3957,-16,-368,1917
1249,-4,1708,-811,-1044,3843,17,-349,1895
1249,-4,1708,-937,-1189,3658,32,-349,1908
1540,-338,1684,-930,-1112,3818,71,-345,1913
1540,-338,1684,-792,-1280,4215,60,-318,1975
1540,-338,1684,-950,-1238,4265,5,-301,2006
1540,-338,1684,-758,-1014,4207,-68,-5,2014
1540,-338,1684,-613,-749,4330,-159,-208,1994
1540,-338,1684,-433,-741,5412,-252,-92,2001
1540,-338,1684,-1001,-336,4339,-309,-106,1940
1832,-714,1735,-799,-652,4496,-360,-18,1929
1832,-714,1735,-521,-473,4747,-465,0,1862
1832,-714,1735,-486,-252,4552,-529,49,1815
1832,-714,1735,-571,-223,4677,-575,101,1765
1832,-714,1735,-749,-113,4788,-552,165,1737
1832,-714,1735,-605,-141,4872,-296,226,1690
2043,-1009,1800,-633,-112,5006,-488,312,1639
2043,-1009,1800,-692,-188,5038,-491,395,1592
2043,-1009,1800,-799,-235,4928,-487,486,1536
2043,-1009,1800,-660,-192,4774,-494,555,1518
2043,-1009,1800,-546,-180,4615,-467,609,1445
2043,-1009,1800,-449,-186,4312,-422,640,1373
2354,-1310,1966,-415,-63,3962,-383,650,1294
2354,-1310,1966,-460,146,3733,-315,637,1210
2354,-1310,1966,-359,273,3336,-238,596,1143
2354,-1310,1966,-314,436,3183,-129,533,1058
2354,-1310,1966,-402,572,3193,-61,462,957
2354,-1310,1966,-642,710,3378,-19,403,843
2560,-1581,2172,-695,771,3457,-7,336,748
2560,-1581,2172,-872,720,3481,-86,278,632
2560,-1581,2172,-1070,928,3488,-169,214,515
2560,-1581,2172,-1037,929,3588,-254,160,395
2560,-1581,2172,-1174,816,3634,-316,104,301
2560,-1581,2172,-1314,708,3508,-307,51,238
2560,-1581,2172,-1273,603,3353,-309,-12,162
2604,-1701,2269,-1314,564,3648,-326,-71,92
2604,-1701,2269,-1389,579,3622,-381,-119,39
2604,-1701,2269,-1535,646,3800,-398,-182,-21
2604,-1701,2269,-1770,460,3735,-364,-226,-83
2604,-1701,2269,-1507,283,3686,-289,-283,-106
2604,-1701,2269,-1589,187,3735,-191,-338,-110
2641,-1644,2262,-1584,-30,3809,-66,-380,-112
2641,-1644,2262,-1672,-294,4101,-41,-415,-107
2641,-1644,2262,-1709,-518,4206,-57,-430,-85
2641,-1644,2262,-1689,-711,4395,-78,-432,-70
2641,-1644,2262,-1750,-870,4288,-89,-418,-3
2641,-1644,2262,-1584,-1034,4360,-126,-392,21
2543,-1593,2131,-1676,-944,4333,-181,-370,33
2543,-1593,2131,-1578,-802,4479,-233,-310,48
2543,-1593,2131,-1538,-682,4259,-272,-253,52
2543,-1593,2131,-1420,-612,3977,-271,-215,65
2543,-1593,2131,-1321,-589,3895,-264,-181,77
2543,-1593,2131,-1155,-461,3674,-223,-166,68
2502,-1605,2087,-979,-307,3416,-178,-155,54
2502,-1605,2087,-900,-272,3270,-196,-170,35
2502,-1605,2087,-950,-224,3078,-183,-188,20
2502,-1605,2087,-922,-152,3010,-172,-221,254
2502,-1605,2087,-943,-205,3197,-165,-236,24
2502,-1605,2087,-755,-283,3114,-189,-289,-5
2502,-1605,2087,-1252,470,4056,-319,-242,-71
2488,-1583,2122,-1302,-300,3650,-447,-240,-119
2488,-1583,2122,-1588,-354,3803,-570,-323,-116
2488,-1583,2122,-1685,-499,3922,-519,-270,-104
2488,-1583,2122,-1840,-642,4143,-425,-264,-77
2488,-1583,2122,-1824,-698,4467,-294,-184,-58
2488,-1583,2122,-1872,-666,4936,-149,-126,-32
2450,-1498,2035,-1974,-563,5243,-49,-21,-5
2450,-1498,2035,-1940,-469,5380,6,103,-12
2450,-1498,2035,-1861,-485,5477,29,238,4
2450,-1498,2035,-1787,-273,5464,34,372,19
2450,-1498,2035,-1666,-192,5479,31,492,47
2450,-1498,2035,-1622,-326,5437,31,632,56
2559,-1494,2190,-1521,-647,5120,27,755,72
2559,-1494,2190,-1487,-769,4730,108,835,102
2559,-1494,2190,-1491,-729,4484,171,895,142
2559,-1494,2190,-1564,-426,4081,264,918,154
2559,-1494,2190,-1680,-146,3723,311,917,121
2559,-1494,2190,-1767,85,3571,303,907,103
2559,-1494,2190,-1940,270,3640,307,900,49
2810,-1607,2505,-2030,368,3812,511,890,-37
2810,-1607,2505,-2069,447,3958,226,933,-115
2810,-1607,2505,-2255,507,4252,171,989,-199
2810,-1607,2505,-2374,442,4281,126,1069,-262
2810,-1607,2505,-2498,370,4235,103,1159,-326
2810,-1607,2505,-2408,328,4267,137,1265,-363
3007,-1639,2847,-2213,77,4322,187,1405,-386
3007,-1639,2847,-2281,-59,4082,218,1493,-390
3007,-1639,2847,-2578,-112,3727,276,1575,-419
3007,-1639,2847,-705,485,3611,304,1674,-514
3007,-1639,2847,-3017,-1057,5599,316,1804,-562
3007,-1639,2847,-896,-1096,2229,306,1787,-500
3203,-1538,3485,-449,-609,3389,280,1796,-502
3203,-1538,3485,-2026,-930,2296,282,1941,-483
3203,-1538,3485,-2323,-563,1650,258,1909,-453
3203,-1538,3485,-2424,-786,2050,320,1930,-318
3203,-1538,3485,-2960,-292,1213,274,1883,-274
3203,-1538,3485,-2284,-472,1289,246,1864,-300
3268,-1432,4284,-3387,-1107,1639,315,1811,-202
3268,-1432,4284,-2118,-786,320,481,1774,-117
3268,-1432,4284,-891,-429,-2033,767,1537,27
3268,-1432,4284,-2601,-1461,865,668,1414,-18
3268,-1432,4284,-4096,-866,287,677,1285,-21
3268,-1432,4284,4175,2825,18564,151,682,-442
3268,-1432,4284,2227,1801,-543,407,849,-264
3143,-1427,4885,-3507,1339,3099,495,1149,-482
3143,-1427,4885,-4295,-3083,178,380,1176,-395
3143,-1427,4885,-7289,3535,-8036,-122,204,-254
3143,-1427,4885,-5666,-228,-1881,218,616,-257
3143,-1427,4885,-2023,-1229,-2170,192,342,124
3143,-1427,4885,-4611,-341,-2384,381,287,115
3001,-1365,5256,-3999,899,-2181,464,172,46
3001,-1365,5256,-4203,-475,-1530,567,-65,-42
3001,-1365,5256,-4407,-441,-1227,614,-298,-50
3001,-1365,5256,-4395,-327,-1748,630,-499,-40
3001,-1365,5256,-4252,-160,-1664,600,-710,-25
3001,-1365,5256,-4396,-16,-1335,529,-877,-12
3029,-1331,5179,-4358,66,-655,400,-1002,-253
3029,-1331,5179,-4394,-46,-164,253,-1087,-3
3029,-1331,5179,-4650,-118,22,93,-1121,-2
3029,-1331,5179,-4605,-77,904,-25,-1141,-25
3029,-1331,5179,-4658,-62,1037,-139,-1122,-52
3029,-1331,5179,-4658,15,1203,-183,-1100,-74
3185,-1338,4762,-4579,-27,1236,-156,-1086,-90
3185,-1338,4762,-4458,-94,1053,-74,-1090,-101
3185,-1338,4762,-4321,-25,807,-56,-1108,-108
3185,-1338,4762,-4223,121,683,-35,-1154,-108
3185,-1338,4762,-4128,82,654,-10,-1211,-118
3185,-1338,4762,-3895,-57,664,11,-1269,-96
3185,-1338,4762,-3780,-302,564,55,-1336,-85
3235,-1354,4412,-3510,-414,568,82,-1418,-78
3235,-1354,4412,-3588,-318,764,110,-1510,-66
3235,-1354,4412,-3308,-254,1008,105,-1571,-53
3235,-1354,4412,-3351,-356,1228,43,-1616,-37
3235,-1354,4412,-3189,-492,1436,-8,-1643,-26
3235,-1354,4412,-3054,-463,1793,-109,-1675,-19
3258,-1347,3874,-2997,-525,1989,-207,-1692,-15
3258,-1347,3874,-2840,-388,2146,-265,-1693,-14
3258,-1347,3874,-2856,-180,2359,-341,-1692,229
3258,-1347,3874,-2767,-177,2714,-367,-1679,-27
3258,-1347,3874,-2562,-198,2550,-354,-1681,-49
3258,-1347,3874,-2397,-214,2600,-343,-1693,-76
3138,-1348,3239,-2336,-96,2656,-315,-1701,-97
3138,-1348,3239,-2293,-113,2827,-7,-1714,-102
3138,-1348,3239,-2087,-239,2942,-222,-1717,-125
3138,-1348,3239,-2136,-320,2867,-207,-1718,-138
3138,-1348,3239,-1938,-310,3149,-190,-1745,-179
3138,-1348,3239,-1671,-245,3090,-185,-1740,-218
3138,-1348,2727,-1730,-318,3251,-182,-1746,-226
2910,-1269,2658,-1543,-553,3372,-157,-1738,-242
2910,-1269,2658,-1409,-753,3520,-161,-1736,-231
2910,-1269,2658,-1184,-852,3342,-196,-1727,-245
2910,-1269,2658,-1115,-743,3341,-250,-1750,-243
2910,-1269,2658,-856,-637,3416,-176,-1750,-247
2910,-1269,2658,-1042,-484,3543,-123,-1746,-231
2517,-1157,2216,-815,-577,3737,-42,-1758,-231
2517,-1157,2216,-567,-675,3758,-56,-1749,-233
2517,-1157,2216,-650,-676,3739,-79,-1746,-242
2517,-1157,2216,-590,-684,3938,-65,-1719,-239
2517,-1157,2216,-462,-702,3972,-53,-1670,-251
2517,-1157,2216,-482,-920,4241,-63,-1636,-252
2043,-1058,1739,-226,-984,4215,-138,-1613,-260
2043,-1058,1739,40,-1198,3958,-223,-1568,-209
2043,-1058,1739,-82,-994,4212,-251,-1503,-132
2043,-1058,1739,-508,-634,4767,-188,-1378,-113
2043,-1058,1739,9,-822,5493,-156,-1369,-120
2043,-1058,1739,-373,-925,5059,-88,-1344,-139
1590,-943,1474,212,-830,3731,-62,-1032,-81
1590,-943,1474,264,197,5067,-60,-1237,-125
1590,-943,1474,-174,-1362,4552,-64,-1170,-343
1590,-943,1474,-191,-1521,4778,39,-1124,-55
1590,-943,1474,-142,-1438,5323,4,-1191,-172
1590,-943,1474,-756,-1230,5519,98,-908,-142
1194,-923,1339,873,-2235,5180,61,-1004,101
1194,-923,1339,-744,518,4778,46,-728,6
1194,-923,1339,1332,-1078,4366,60,-682,-82
1194,-923,1339,325,-559,4294,96,-731,68
1194,-923,1339,-509,14,3595,134,-810,53
1194,-923,1339,584,-352,4067,190,-763,-7
1194,-923,1339,129,-395,3383,220,-797,-28
933,-973,1226,2101,-1605,4233,165,-871,25
933,-973,1226,1032,-388,3546,130,-920,85
933,-973,1226,1711,-1405,4090,88,-987,121
933,-973,1226,1220,-542,3741,91,-1179,149
933,-973,1226,1718,-914,4010,49,-1224,132
933,-973,1226,1302,-26,3497,49,-1031,141
643,-983,1178,1591,-702,3535,-52,-1035,144
643,-983,1178,1434,-240,3428,-54,-977,150
643,-983,1178,1694,-302,4010,-96,-1020,-155
643,-983,1178,1566,-360,3616,-116,-994,-101
643,-983,1178,1645,-313,4032,-73,-986,-118
643,-983,1178,1479,-319,4017,-61,-978,-165
307,-919,1104,2052,-520,3900,-65,-984,-194
307,-919,1104,2037,-559,3439,-79,-969,-217
307,-919,1104,2159,-653,3458,-59,-980,-232
307,-919,1104,2282,-862,3404,-39,-988,-242
307,-919,1104,2253,-990,3516,26,-1003,-251
307,-919,1104,2410,-1010,3794,14,-992,-230
307,-919,1104,2275,-739,3665,-13,-980,-236
-81,-876,1136,2193,-897,3827,-50,-931,-232
-81,-876,1136,2279,-710,4015,-42,-866,-225
-81,-876,1136,1944,-960,4283,-65,-789,-182
-81,-876,1136,2199,-707,4565,-11,-670,-228
-81,-876,1136,2069,-447,4670,4,-640,-204
-81,-876,1136,2380,-1136,5110,21,-405,-180
-346,-870,1150,2446,-1566,4934,31,-300,-145
-346,-870,1150,2224,-492,5379,78,-98,-197
-346,-870,1150,1657,-805,4560,59,34,21
-346,-870,1150,1702,-180,4333,124,10,12
-346,-870,1150,1729,-823,4083,193,433,-74
-346,-870,1150,2072,-1182,4471,183,477,96
-297,-882,1097,1882,-2006,4496,258,698,45
-297,-882,1097,2578,-2218,4817,243,803,35
-297,-882,1097,1573,-683,4703,308,1065,-53
-297,-882,1097,758,-1118,4943,361,1073,-21
-297,-882,1097,2766,458,5668,337,1398,169
-297,-882,1097,2417,-1528,6860,579,1684,-5
218,-986,1085,1366,2188,3169,301,1180,217
218,-986,1085,2491,-605,4211,321,1426,170
218,-986,1085,2210,-544,4984,263,1560,143
218,-986,1085,2037,-647,4608,308,1753,140
218,-986,1085,1760,-606,4546,313,1798,110
218,-986,1085,1745,-667,4501,312,1888,91
218,-986,1085,1686,-622,4473,351,1948,85
960,-1150,1228,1590,-661,4223,382,1966,65
960,-1150,1228,1389,-641,4120,400,1988,59
960,-1150,1228,1252,-760,3935,408,1991,69
960,-1150,1228,1045,-743,3853,441,1974,78
960,-1150,1228,991,-785,3904,456,1935,65
960,-1150,1228,760,-676,3813,748,1909,107
1748,-1299,1486,486,-617,3868,573,1878,105
1748,-1299,1486,282,-670,3827,596,1856,99
1748,-1299,1486,88,-588,3383,570,1748,97
1748,-1299,1486,-129,-525,3348,582,1721,135
1748,-1299,1486,-551,-347,3442,587,1731,123
1748,-1299,1486,-521,293,3431,543,1667,98
2334,-1504,1980,-1440,-628,2325,749,1616,139
2334,-1504,1980,-1576,-34,3351,485,1494,366
2334,-1504,1980,113,-1954,3626,398,1438,307
2334,-1504,1980,-2265,-21,1274,331,1332,331
2334,-1504,1980,-464,974,4077,220,1077,229
2334,-1504,1980,-2797,1239,3603,364,1308,125
2747,-1720,2397,116,-322,1681,397,1380,196
2747,-1720,2397,-1311,-339,2235,308,1039,277
2747,-1720,2397,-4802,1968,-1130,323,824,95
2747,-1720,2397,-696,-2132,3635,251,834,89
2747,-1720,2397,-995,-651,2626,210,798,125
2747,-1720,2397,-2820,589,3089,226,773,15
2747,-1720,2397,-2596,595,2785,292,796,-161
2958,-1751,2799,-11332,4608,11856,229,713,141
2958,-1751,2799,-1222,-1744,5383,231,596,-311
2958,-1751,2799,-568,-1654,10620,366,752,-402
2958,-1751,2799,-6570,-2552,4989,234,1226,-225
2958,-1751,2799,-1108,-1630,8448,155,1058,33
2958,-1751,2799,5870,-852,-2929,5,1441,-254
3112,-1770,3101,-4663,177,2643,11,922,-254
3112,-1770,3101,-5587,739,-513,-89,1023,-328
3112,-1770,3101,-2518,326,1854,-230,807,-200
3112,-1770,3101,-1714,469,1698,-282,880,-307
3112,-1770,3101,-2756,-318,2327,-277,742,-450
3112,-1770,3101,-3666,336,2154,-213,635,-243
3202,-1675,3467,-3809,301,2562,-200,722,-239
3202,-1675,3467,-3684,670,2603,-139,520,-353
3202,-1675,3467,-3849,453,2569,-87,630,-303
3202,-1675,3467,-5558,-221,1823,-34,629,-89
3202,-1675,3467,-2063,1147,3530,104,789,-481
3202,-1675,3467,-2545,-1319,2428,77,538,-391
3202,-1675,3467,-3550,-718,1426,15,532,-269
3233,-1644,3763,-4626,-1653,2498,84,476,-209
3233,-1644,3763,-3163,-921,2491,227,488,-223
3233,-1644,3763,-3128,-20,2473,321,600,-248
3233,-1644,3763,-2547,723,1612,270,349,-336
3233,-1644,3763,-10739,-2797,5206,347,238,-7
3233,-1644,3763,-3069,-823,-635,226,-19,-311
3215,-1647,3952,-3911,127,2464,171,21,-209
3215,-1647,3952,-4544,132,1317,145,-255,-143
3215,-1647,3952,-3820,-34,1294,113,-333,83
3215,-1647,3952,-3715,-111,982,94,-454,52
3215,-1647,3952,-3572,-76,1001,63,-600,16
3215,-1647,3952,-3452,10,1063,26,-754,-5
3241,-1652,3829,-3313,78,1102,-37,-879,-20
3241,-1652,3829,-3155,241,1278,-96,-990,-38
3241,-1652,3829,-3249,273,1473,-178,-1084,-50
3241,-1652,3829,-3178,186,1647,-255,-1161,-82
3241,-1652,3829,-3083,132,1766,-315,-1235,-113
3241,-1652,3829,-2917,87,1739,-342,-1303,-146
3185,-1656,3469,-2833,-9,1925,-343,-1377,-157
3185,-1656,3469,-2693,-109,1973,-360,-1446,-182
3185,-1656,3469,-2571,-169,2179,-389,-1510,-202
3185,-1656,3469,-2438,-122,2068,-426,-1599,-242
3185,-1656,3469,-2281,-39,2057,-420,-1666,-290
3185,-1656,3469,-2275,5,2322,-398,-1729,-318
3185,-1656,3469,-2102,-66,2686,-335,-1777,-324
2977,-1537,2913,-1934,-216,3013,-335,-2047,-361
2977,-1537,2913,-1655,-365,2987,-395,-1818,-397
2977,-1537,2913,-1616,-408,3012,-413,-1831,-429
2977,-1537,2913,-1643,-479,3379,-423,-1828,-446
2977,-1537,2913,-1433,-519,3579,-375,-1818,-467
2977,-1537,2913,-1325,-785,3858,-379,-1778,-463
2655,-1310,2329,-1153,-883,4007,-419,-1746,-463
2655,-1310,2329,-1055,-841,3731,-449,-1726,-467
2655,-1310,2329,-939,-883,3653,-424,-1720,-479
2655,-1310,2329,-844,-902,3864,-301,-1709,-470
2655,-1310,2329,-747,-1011,4285,-210,-1690,-448
2655,-1310,2329,-892,-1148,4611,-84,-1629,-434
2229,-1104,1913,-644,-1218,4793,-74,-1552,-367
2229,-1104,1913,-798,-1270,4771,-113,-1457,-357
2229,-1104,1913,-816,-1387,4856,-202,-1351,-350
2229,-1104,1913,-1137,-1387,4984,-415,-1217,-355
2229,-1104,1913,-965,-1515,5164,-634,-1049,-355
2229,-1104,1913,-823,-1377,5376,-846,-848,-351
2229,-904,1660,-1143,-1903,5171,-960,-694,-80
1801,-904,1660,-699,-1343,5204,-1032,-570,-179
1801,-904,1660,-471,-1217,5193,-1059,-391,-116
1801,-904,1660,15,-1061,4847,-1011,-284,-111
1801,-904,1660,-818,-1370,4638,-1025,-216,31
1801,-904,1660,-1054,-774,4863,-867,15,110
1801,-904,1660,-1191,-1355,5277,-732,247,168
1732,-596,1671,-63,-575,5995,-528,420,385
1732,-596,1671,-395,-2099,4886,-422,547,409
1732,-596,1671,-172,-1626,3472,-244,710,161
1732,-596,1671,-980,-1446,5113,-171,708,193
1732,-596,1671,-128,-1154,4114,-105,703,247
1732,-596,1671,-878,-2088,4424,68,870,249
1983,-582,1941,-1070,-1711,3312,282,817,202
1983,-582,1941,-268,-2148,3704,577,885,326
1983,-582,1941,-383,-2205,2870,665,729,352
1983,-582,1941,-345,-2557,2753,625,662,352
1983,-582,1941,-485,-2252,2593,627,535,406
1983,-582,1941,-669,-1619,2931,629,445,402
2272,-809,2001,-1187,-1019,3273,560,380,390
2272,-809,2001,-1173,-1305,3226,551,289,374
2272,-809,2001,-939,-681,3176,593,318,294
2272,-809,2001,-968,-406,3603,596,252,270
2272,-809,2001,-978,-418,3362,565,186,213
2272,-809,2001,-1180,-158,3504,483,148,119
2272,-809,2001,-1270,-114,3691,389,118,39
2411,-1081,2104,-1425,-177,3713,219,101,-47
2411,-1081,2104,-1488,-306,3565,18,87,-115
2411,-1081,2104,-1549,-371,3483,-164,65,-208
2411,-1081,2104,-1708,-439,3619,-309,27,-287
2411,-1081,2104,-1532,-480,3311,-404,6,-354
2411,-1081,2104,-1158,-1002,3186,-480,-1,-383
2449,-1046,2172,-1223,-1443,3127,-539,-20,-374
2449,-1046,2172,-1114,-1650,3483,-584,-36,-361
2449,-1046,2172,-1788,-1826,3604,-580,-25,-334
2449,-1046,2172,-1725,-1729,3861,-611,-11,-305
2449,-1046,2172,-1697,-1309,3881,-670,-7,-292
2449,-1046,2172,-1847,-1045,3757,-784,8,-347
2439,-787,2266,-1362,-1189,3527,-911,17,-401
2439,-787,2266,-1478,-1022,3398,-1053,45,-474
2439,-787,2266,-1159,-915,3237,-1303,37,-537
2439,-787,2266,-1163,-1087,2960,-1623,23,-635
2439,-787,2266,-1253,-1055,3261,-1922,27,-711
2439,-787,2266,-1497,-1459,3016,-2063,45,-744
2381,-345,2496,-1043,-2237,2603,-2104,38,-785
2381,-345,2496,-1113,-3187,957,-1796,-16,-741
2381,-345,2496,-1122,-3516,1386,-1446,-131,-605
2381,-345,2496,-1877,-2287,2762,-1424,-203,-597
2381,-345,2496,-965,-1764,2430,-1552,-208,-716
