xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
567,-2301,1290,-1159,-1465,10256,179,1672,702
567,-2301,1290,-755,-1553,10372,165,1963,747
567,-2301,1290,-156,-1380,10448,157,2313,774
1066,-2426,1422,512,-1348,10558,178,2609,819
1066,-2426,1422,1176,-1138,10230,165,2872,832
1066,-2426,1422,1560,-930,9702,145,3112,828
1066,-2426,1422,2157,-751,8826,119,3298,797
1066,-2426,1422,2665,-623,8027,65,3419,767
1066,-2426,1422,2921,-486,7195,-33,3508,722
2050,-2635,2038,2799,-141,6068,-120,3533,660
2050,-2635,2038,2874,-4,5252,-202,3518,605
2050,-2635,2038,2883,229,4411,-270,3475,578
2050,-2635,2038,2740,456,3681,-332,3420,513
2050,-2635,2038,2585,579,2995,-351,3327,453
2050,-2635,2038,2390,562,2401,-373,3240,387
2772,-2720,2964,2531,576,1977,-406,3145,333
2772,-2720,2964,2133,721,1561,-458,3042,263
2772,-2720,2964,1982,824,1168,-444,2924,250
2772,-2720,2964,1727,779,541,-401,2791,203
2772,-2720,2964,1418,639,-50,-337,2653,174
2772,-2720,2964,1105,500,-711,-330,2490,145
2772,-2720,2964,948,500,-1160,-300,2304,131
2987,-2860,3923,733,515,-1800,-305,2111,132
2987,-2860,3923,451,535,-2444,-372,1891,108
2987,-2860,3923,203,725,-3287,-463,1608,82
2987,-2860,3923,-37,801,-3760,-738,1327,41
2987,-2860,3923,-228,1063,-4243,-514,999,-6
2987,-2860,3923,-467,1009,-4475,-512,672,-38
2976,-2902,4440,-507,1019,-5089,-482,315,-72
2976,-2902,4440,-595,881,-5180,-423,-77,-99
2976,-2902,4440,-633,777,-5243,-382,-457,-135
2976,-2902,4440,-563,721,-5073,-354,-842,-160
2976,-2902,4440,-463,613,-4805,-325,-1213,-194
2976,-2902,4440,-252,492,-4420,-323,-1791,-213
3001,-2910,4182,-88,394,-3952,-312,-1871,-246
3001,-2910,4182,89,224,-3190,-273,-2148,-276
3001,-2910,4182,268,39,-2572,-219,-2394,-294
3001,-2910,4182,461,-93,-1956,-177,-2593,-33
3001,-2910,4182,599,-317,-1569,-138,-2781,-245
3001,-2910,4182,799,-501,-1044,-78,-2981,-231
3001,-2910,4182,1018,-608,-472,-48,-3163,-216
2922,-2836,3329,1476,-672,203,-30,-3338,-232
2922,-2836,3329,1464,-848,917,-91,-3487,-231
2922,-2836,3329,1664,-1084,1821,-185,-3601,-207
2922,-2836,3329,1842,-1286,2667,-330,-3693,-222
2922,-2836,3329,2009,-1349,3551,-492,-3752,-241
2922,-2836,3329,1961,-1435,4395,-591,-3779,-267
2318,-2709,2249,1894,-1518,5450,-609,-3734,-262
2318,-2709,2249,1615,-1739,6464,-595,-3617,-246
2318,-2709,2249,1168,-1844,7475,-632,-3410,-239
2318,-2709,2249,967,-1509,8044,-667,-3165,-213
2318,-2709,2249,534,-1189,8245,-580,-2933,-194
2318,-2709,2249,444,-1192,7837,-396,-2767,-119
1288,-2488,1511,205,-1757,7371,-136,-2662,255
1288,-2488,1511,276,-2092,7212,49,-2634,187
1288,-2488,1511,200,-1926,7099,198,-2653,301
1288,-2488,1511,242,-1602,7600,340,-2680,414
1288,-2488,1511,230,-1542,8229,439,-2627,524
1288,-2488,1511,76,-1506,8895,435,-2537,612
267,-2536,1317,-103,-1304,9371,466,-2381,694
267,-2536,1317,-433,-1155,9812,493,-2189,772
267,-2536,1317,-834,-1012,10236,485,-1948,815
267,-2536,1317,-1160,-834,10639,428,-1639,830
267,-2536,1317,-1473,-667,11202,368,-1299,891
267,-2536,1317,-1862,-498,11302,335,-885,878
267,-2536,1317,-2057,-407,11744,392,-452,878
-454,-2637,1448,-1979,-621,12488,391,-17,867
-454,-2637,1448,-1904,-1047,12595,394,456,863
-454,-2637,1448,-1827,-1250,12348,359,919,878
-454,-2637,1448,-1648,-1266,12080,289,1352,891
-454,-2637,1448,-1232,-1070,11440,230,1749,923
-454,-2637,1448,-823,-683,10776,251,2104,913
-208,-2690,1441,-354,-380,10224,267,2387,878
-208,-2690,1441,55,-362,9936,270,2629,822
-208,-2690,1441,530,-522,9755,249,2825,751
-208,-2690,1441,925,-475,9587,168,3008,714
-208,-2690,1441,1225,-491,9346,104,3154,670
-208,-2690,1441,1585,-439,9086,28,3303,624
745,-2791,1462,1925,-349,8582,-25,3437,578
745,-2791,1462,2079,-323,7904,-56,3559,526
745,-2791,1462,2356,-362,6904,-93,3639,505
745,-2791,1462,2441,-449,5987,-134,3682,742
745,-2791,1462,2642,-300,5037,-199,3674,506
745,-2791,1462,2706,-30,3959,-285,3645,466
1901,-2823,1953,2646,470,3047,-311,3559,422
1901,-2823,1953,2477,337,2040,-329,3436,371
1901,-2823,1953,2170,488,1187,-330,3276,344
1901,-2823,1953,1986,548,258,-336,3100,303
1901,-2823,1953,1641,529,-179,-356,2868,253
1901,-2823,1953,1334,473,-610,-431,2639,204
1901,-2823,1953,830,519,-896,-458,2411,157
2615,-2869,2805,697,563,-1133,-545,2180,127
2615,-2869,2805,576,576,-1258,-552,1978,115
2615,-2869,2805,380,594,-1480,-572,1775,96
2615,-2869,2805,171,657,-1931,-622,1562,45
2615,-2869,2805,-113,613,-2547,-661,1361,-12
2615,-2869,2805,-270,582,-2545,-679,1112,-37
2866,-2877,3366,-413,513,-2740,-705,892,-53
2866,-2877,3366,-465,513,-2978,-746,676,-65
2866,-2877,3366,-593,565,-3076,-525,457,-99
2866,-2877,3366,-700,546,-3390,-769,232,-127
2866,-2877,3366,-769,477,-3724,-775,-13,-142
2866,-2877,3366,-756,386,-4134,-798,-268,-163
2923,-2795,3398,-723,278,-4362,-771,-555,-191
2923,-2795,3398,-685,219,-4462,-746,-853,-209
2923,-2795,3398,-495,189,-4592,-743,-1175,-215
2923,-2795,3398,-267,89,-4375,-720,-1531,-248
2923,-2795,3398,-58,-46,-4223,-724,-1879,-269
2923,-2795,3398,178,-276,-3659,-669,-2214,-287
2768,-2640,2811,539,-437,-3030,-633,-2528,-315
2768,-2640,2811,922,-510,-2388,-649,-2812,-331
2768,-2640,2811,1286,-576,-1802,-631,-3077,-330
2768,-2640,2811,1552,-644,-1083,-584,-3360,-351
2768,-2640,2811,1877,-1005,-350,-522,-3588,-356
2768,-2640,2811,2240,-781,520,-507,-3775,-369
2768,-2640,2811,2569,-899,1453,-460,-3919,-382
2102,-2380,1847,2694,-1108,2305,-407,-4015,-387
2102,-2380,1847,2791,-1263,3218,-370,-4076,-350
2102,-2380,1847,2952,-1238,4437,-303,-4111,-317
2102,-2380,1847,2943,-1523,5744,-225,-4103,-292
2102,-2380,1847,2749,-1359,6796,-121,-4051,-247
2102,-2380,1847,2307,-1483,7833,-121,-3931,-195
667,-2186,1253,2147,-1579,8414,-218,-3729,-151
667,-2186,1253,1574,-1736,8833,-288,-3511,-113
667,-2186,1253,1214,-1818,9244,-281,-3256,-38
667,-2186,1253,923,-1711,9463,-280,-3004,3
667,-2186,1253,726,-1393,9243,-224,-2780,45
667,-2186,1253,419,-1263,8708,-102,-2592,84
-612,-2105,1278,374,-1530,8477,-33,-2437,136
-612,-2105,1278,284,-1710,8280,76,-2308,236
-612,-2105,1278,140,-1826,8052,113,-2233,314
-612,-2105,1278,-56,-1946,8014,137,-2163,381
-612,-2105,1278,-152,-1894,8291,133,-2092,445
-612,-2105,1278,-246,-1614,8675,167,-1989,491
-1380,-1976,1625,-476,-1352,9254,219,-1818,543
-1451,-1976,1625,-727,-1071,9859,292,-1587,567
-1451,-1976,1625,-923,-971,10372,386,-1325,559
-1451,-1976,1625,-1152,-1060,10861,402,-1002,573
-1451,-1976,1625,-1373,-1093,11447,440,-619,585
-1451,-1976,1625,-1589,-1158,11828,455,-223,564
-1451,-1976,1625,-1645,-1127,11863,437,215,570
-1800,-1973,1887,-1583,-1117,11772,417,645,569
-1800,-1973,1887,-1390,-1188,11611,433,1090,582
-1800,-1973,1887,-1157,-1266,11159,437,1470,573
-1800,-1973,1887,-696,-1304,10844,413,1823,575
-1800,-1973,1887,-289,-1435,10579,353,2167,616
-1800,-1973,1887,171,-1517,10290,311,2431,616
-1340,-1926,1524,702,-1446,10243,226,2684,620
-1340,-1926,1524,1161,-1225,10116,154,2905,634
-1340,-1926,1524,1544,-1112,9995,131,3117,617
-1340,-1926,1524,1879,-953,9656,75,3319,595
-1340,-1926,1524,2350,-880,9455,78,3492,570
-1340,-1926,1524,2513,-921,8832,37,3641,601
-113,-1939,1186,2796,-858,8248,24,3763,569
-113,-1939,1186,3007,-735,7524,18,3848,546
-113,-1939,1186,3075,-578,6789,29,3891,511
-113,-1939,1186,3010,-544,5950,-35,3902,484
-113,-1939,1186,3094,-302,5087,-127,3894,454
-113,-1939,1186,3048,-234,4203,-229,3857,405
1473,-2033,1459,2888,-58,3499,-331,3769,377
1473,-2033,1459,2765,69,2785,-413,3673,337
1473,-2033,1459,2667,249,2485,-467,3566,319
1473,-2033,1459,2346,154,1533,-464,3451,295
1473,-2033,1459,2112,82,1120,-423,3291,277
1473,-2033,1459,1862,39,652,-352,3146,259
1473,-2033,1459,1699,-155,452,-370,2962,254
2551,-2018,2352,1268,-64,122,-425,2815,261
2551,-2018,2352,1099,21,-138,-465,2719,236
2551,-2018,2352,905,205,-564,-263,2579,218
2551,-2018,2352,560,429,-1275,-547,2433,188
2551,-2018,2352,411,556,-1717,-593,2265,143
2551,-2018,2352,255,661,-2325,-631,2101,99
3055,-2036,3222,195,799,-3001,-667,1921,85
3055,-2036,3222,16,888,-4005,-636,1689,63
3055,-2036,3222,67,1053,-5186,-641,1407,28
3055,-2036,3222,-94,1106,-6219,-595,1068,-25
3055,-2036,3222,-251,918,-6737,-576,687,-72
3055,-2036,3222,-241,1015,-7160,-503,277,-129
3215,-2034,3645,-280,1136,-7057,-433,-163,-161
3215,-2034,3645,-300,1010,-6985,-452,-573,-246
3215,-2034,3645,-331,629,-6633,-478,-988,-290
3215,-2034,3645,-103,564,-6145,-481,-1367,-384
3215,-2034,3645,152,404,-5403,-551,-1729,-462
3215,-2034,3645,342,96,-4683,-570,-2035,-512
3215,-2034,3645,489,-171,-4097,-609,-2319,-535
3065,-1832,3230,615,-355,-3268,-650,-2563,-571
3065,-1832,3230,886,-594,-2567,-657,-2794,-579
3065,-1832,3230,1055,-852,-1920,-624,-2994,-588
3065,-1832,3230,1345,-1137,-1155,-619,-3159,-579
3065,-1832,3230,1346,-1312,172,-527,-2937,-581
3065,-1832,3230,1524,-1934,225,-503,-3467,-380
2600,-1597,2261,1685,-1593,331,-487,-3506,-441
2600,-1597,2261,1772,-1614,1541,-525,-3656,-403
2600,-1597,2261,1846,-1624,2371,-548,-3773,-390
2600,-1597,2261,1935,-1857,3125,-500,-4082,-333
2600,-1597,2261,1976,-2030,3955,-485,-3898,-273
2600,-1597,2261,2006,-2061,4937,-515,-3915,-241
1447,-1325,1385,1871,-2197,5864,-593,-3869,-184
1447,-1325,1385,1890,-2140,6500,-607,-3759,-63
1447,-1325,1385,1718,-1804,6595,-518,-3662,-9
1447,-1325,1385,1465,-1575,6977,-392,-3586,50
1447,-1325,1385,1181,-1502,7377,-270,-3495,129
1447,-1325,1385,960,-1284,7881,-155,-3374,205
37,-1094,1173,637,-1081,7973,-54,-3247,308
37,-1094,1173,403,-1053,8231,-48,-3112,344
37,-1094,1173,49,-887,8436,-38,-2981,372
37,-1094,1173,-119,-745,8743,-30,-2833,396
37,-1094,1173,-368,-538,8868,-6,-2675,413
37,-1094,1173,-619,-467,9177,31,-2515,440
37,-1094,1173,-860,-368,9442,36,-2325,451
-1081,-1025,1402,-1087,-481,9723,45,-2101,435
-1081,-1025,1402,-1247,-519,9820,56,-1895,420
-1081,-1025,1402,-1456,-625,10254,83,-1677,400
-1081,-1025,1402,-1636,-692,10819,75,-1423,416
-1081,-1025,1402,-2005,-809,11528,41,-1101,407
-1081,-1025,1402,-2423,-963,11928,97,-742,424
-1608,-922,1721,-2735,-1060,12377,131,-311,446
-1608,-922,1721,-2818,-1165,12523,182,122,465
-1608,-922,1721,-2871,-1137,12306,195,577,762
-1608,-922,1721,-2680,-1078,12009,176,1277,535
-1608,-922,1721,-2365,-1009,11665,195,1457,542
-1608,-922,1721,-1861,-1019,11031,181,1803,537
-1326,-853,1552,-1175,-913,10642,185,2112,521
-1326,-853,1552,-598,-932,10318,155,2376,513
-1326,-853,1552,-35,-943,10093,112,2617,537
-1326,-853,1552,346,-806,9786,70,2814,533
-1326,-853,1552,705,-717,9369,52,2978,500
-1326,-853,1552,1041,-705,9067,-33,3132,463
-241,-851,1216,1360,-630,8607,-132,3284,450
-241,-851,1216,1654,-548,7898,-161,3419,456
-241,-851,1216,1905,-441,7085,-172,3509,446
-241,-851,1216,2258,-426,6286,-183,3565,436
-241,-851,1216,2140,-286,5390,-190,3581,429
-241,-851,1216,2240,-128,4559,-214,3555,433
-241,-851,1216,2267,-99,3780,-257,3509,405
1254,-824,1513,2158,-75,3007,-325,3409,382
1254,-824,1513,1951,-21,2351,-318,3302,355
1254,-824,1513,1764,-8,1801,-362,3169,335
1254,-824,1513,1562,54,1093,-378,3033,328
1254,-824,1513,1354,66,534,-388,2871,347
1254,-824,1513,1175,145,-99,-413,2706,320
2407,-856,2281,923,144,-637,-450,2521,290
2407,-856,2281,701,177,-1184,-499,2319,288
2407,-856,2281,511,187,-1762,-577,2104,308
2407,-856,2281,265,287,-2548,-638,1874,278
2407,-856,2281,49,451,-2787,-686,1626,260
2407,-856,2281,-189,523,-3321,-713,1379,231
2870,-888,3003,-357,567,-3814,-766,1112,206
2870,-888,3003,-539,553,-4037,-781,845,183
2870,-888,3003,-619,553,-4218,-795,571,168
2870,-888,3003,-675,569,-4372,-784,295,134
2870,-888,3003,-670,654,-4293,-765,-1,101
2870,-888,3003,-726,687,-4387,-715,-264,32
2952,-813,3284,-668,762,-4212,-704,-511,-25
2952,-813,3284,-657,801,-4077,-681,-766,-69
2952,-813,3284,-620,738,-3902,-677,-994,-125
2952,-813,3284,-533,591,-3581,-649,-1217,-193
2952,-813,3284,-386,426,-3254,-633,-1419,-246
2952,-813,3284,-200,314,-2923,-604,-1608,-280
2952,-813,3284,-48,226,-2555,-568,-2044,-284
2865,-717,2943,160,106,-2230,-535,-1980,-296
2865,-717,2943,302,-60,-1838,-511,-2162,-292
2865,-717,2943,720,-142,-1107,-494,-2503,-259
2865,-717,2943,796,-192,-785,-376,-2467,-244
2865,-717,2943,1029,-347,-661,-326,-2629,-224
2865,-717,2943,1099,-582,-48,-336,-2812,-180
2421,-574,2323,1314,-632,223,-349,-3022,-151
2421,-574,2323,1442,-730,798,-335,-3209,-100
2421,-574,2323,1554,-812,1276,-289,-3398,-57
2421,-574,2323,1760,-878,1875,-278,-3588,-25
2421,-574,2323,1572,-934,2528,-294,-3738,3
2421,-574,2323,1958,-1024,3443,-325,-3857,39
1413,-442,1613,2070,-1074,4382,-345,-3946,68
1413,-442,1613,2037,-1177,5584,-351,-3975,101
1413,-442,1613,1959,-1287,6700,-322,-3952,143
1413,-442,1613,1760,-1414,7931,-311,-3861,182
1413,-442,1613,1505,-1504,9066,-341,-3699,205
1413,-442,1613,1198,-1262,9959,-392,-3452,227
61,-296,1359,788,-1022,10412,-407,-3159,244
61,-296,1359,279,-955,10509,-414,-2876,252
61,-296,1359,-223,-1157,10741,-393,-2573,243
61,-296,1359,-695,-1363,10280,-351,-2273,257
61,-296,1359,-1121,-1361,9963,-274,-1987,292
61,-296,1359,-1342,-1144,9601,-190,-1717,334
61,-296,1359,-1474,-1174,9367,-89,-1496,360
-739,-112,1593,-1485,-1310,9064,19,-1278,402
-739,-112,1593,-1652,-1545,8929,141,-1095,464
-739,-112,1593,-1733,-1813,8759,202,-917,572
-739,-112,1593,-1810,-1808,8875,221,-738,649
-739,-112,1593,-1814,-1740,9090,202,-547,713
-739,-112,1593,-1832,-1632,9355,204,-373,771
-930,-117,1703,-1783,-1579,9623,203,-190,816
-930,-117,1703,-1876,-1563,9991,213,9,882
-930,-117,1703,-1941,-1547,10280,184,234,922
-930,-117,1703,-2186,-1514,10520,132,521,948
-930,-117,1703,-1975,-1355,10680,78,841,994
-930,-117,1703,-1829,-1177,10948,65,1175,1003
-630,-44,1615,-1451,-1093,11498,72,1542,992
-630,-44,1615,-973,-1105,11288,56,1890,991
-630,-44,1615,-518,-1172,11335,10,2229,971
-630,-44,1615,29,-1149,10825,-59,2548,948
-630,-44,1615,557,-1074,10616,-130,2835,934
-630,-44,1615,1089,-839,10060,-169,3079,903
487,-33,1557,1518,-598,9363,-193,3300,889
487,-33,1557,1922,-550,8520,-212,3473,865
487,-33,1557,2132,-474,7479,-223,3589,890
487,-33,1557,2337,-341,6507,-214,3693,860
487,-33,1557,2462,-168,5308,-240,3722,829
487,-33,1557,2516,-42,4471,-266,3713,776
487,-33,1557,2543,-8,3519,-349,3670,739
1870,-117,2198,2487,214,2732,-415,3578,661
1870,-117,2198,2399,227,1817,-469,3444,630
1870,-117,2198,2134,194,1003,-510,3269,579
1870,-117,2198,1890,128,220,-509,3065,533
1870,-117,2198,1505,61,-521,-532,2839,548
1870,-117,2198,1129,-9,-1280,-542,2561,528
2737,-224,3197,784,-34,-1726,-524,2274,502
2737,-224,3197,527,59,-1990,-549,2012,479
2737,-224,3197,325,229,-2189,-595,1748,461
2737,-224,3197,151,341,-2307,-644,1493,414
2737,-224,3197,-37,539,-2411,-717,1259,355
2737,-224,3197,-138,618,-2728,-790,1042,292
2963,-395,3978,-299,643,-2841,-853,820,238
2963,-395,3978,-362,634,-2845,-897,580,177
2963,-395,3978,-447,728,-2888,-886,375,146
2963,-395,3978,-519,749,-2932,-880,174,99
2963,-395,3978,-562,774,-2982,-845,-17,50
2963,-395,3978,-683,749,-3219,-828,-227,29
2963,-395,3978,-732,680,-3350,-797,-426,-25
3006,-423,4191,-734,659,-3432,-760,-645,-68
3006,-423,4191,-696,620,-3433,-738,-856,-104
3006,-423,4191,-629,631,-3407,-698,-1084,-117
3006,-423,4191,-526,640,-3390,-710,-1323,-150
3006,-423,4191,-410,658,-3211,-683,-1581,-211
3006,-423,4191,-243,591,-2899,-669,-1831,-256
2972,-450,3997,-7,477,-2813,-656,-2093,-283
2972,-450,3997,207,195,-2192,-662,-2361,-316
2972,-450,3997,390,-254,-1743,-683,-2629,-353
2972,-450,3997,294,-573,-1488,-653,-2763,-365
2972,-450,3997,885,-655,-427,-723,-3126,-343
2972,-450,3997,1197,-875,387,-751,-3350,-341
2770,-322,3174,1360,-967,1354,-772,-3595,-371
2770,-322,3174,1614,-1042,2268,-772,-3752,-374
2770,-322,3174,1635,-1269,3332,-756,-3853,-347
2770,-322,3174,1693,-1407,4508,-673,-3895,-307
2770,-322,3174,1566,-1444,5718,-597,-3858,-250
2770,-322,3174,1251,-1349,6743,-441,-3745,-180
2043,-107,2289,876,-1302,7405,-274,-3566,-64
2043,-107,2289,611,-1335,7961,-131,-3331,27
2043,-107,2289,555,-1530,8232,-81,-3109,94
2043,-107,2289,260,-1615,8547,-106,-2876,165
2043,-107,2289,30,-1504,8795,-100,-2663,490
2043,-107,2289,-231,-1233,8900,-81,-2447,328
2043,-107,2289,-425,-975,8860,-42,-2210,388
1187,-8,1812,-586,-818,8897,-58,-2029,410
1187,-8,1812,-799,-840,9039,-38,-1856,429
1187,-8,1812,-1044,-698,9567,44,-1671,467
1187,-8,1812,-1384,-628,9881,122,-1465,478
1187,-8,1812,-1809,-653,10017,77,-1234,481
1187,-8,1812,-2066,-936,9899,-32,-1020,468
755,-48,1618,-2417,-1135,9987,-132,-755,459
755,-48,1618,-2613,-1132,10192,-153,-493,462
755,-48,1618,-2767,-1033,10348,-199,-224,462
755,-48,1618,-2879,-973,10272,-238,61,454
755,-48,1618,-2849,-1207,10101,-263,335,495
755,-48,1618,-2767,-1449,10023,-266,603,526
821,-37,1596,-2622,-1606,10118,-215,862,574
821,-37,1596,-2068,-1708,10124,-208,1127,636
821,-37,1596,-1962,-1822,9975,-230,1390,696
821,-37,1596,-1585,-1917,9707,-242,1638,1015
821,-37,1596,-1203,-1923,9422,-243,1867,861
821,-37,1596,-736,-1914,8954,-192,2070,924
1566,-74,1894,-342,-1808,8601,-179,2267,990
1566,-74,1894,26,-1708,8128,-224,2428,1069
1566,-74,1894,368,-1548,7645,-274,2309,1092
