xmag,ymag,zmag,xaccel,yaccel,zaccel,xgyro,ygyro,zgyro
666,-2931,-6944,88,492,-4033,49,-111,-96
666,-2931,-6944,72,496,-4001,42,-112,-102
666,-2931,-6944,73,271,-4097,65,-104,-117
666,-2931,-6944,69,251,-4085,56,-112,-121
666,-2931,-6944,48,270,-4161,41,-115,-119
669,-2906,-6937,39,219,-4040,42,-109,-115
669,-2906,-6937,72,310,-4083,58,-112,-112
669,-2906,-6937,35,287,-4018,57,-110,-106
669,-2906,-6937,93,271,-4102,53,-103,-99
669,-2906,-6937,68,272,-4002,37,-110,-112
669,-2906,-6937,57,282,-4119,44,-112,-123
669,-2906,-6937,35,268,-4091,42,-107,-116
669,-2906,-6937,71,291,-4084,30,-114,-108
669,-2906,-6937,54,258,-4008,28,-110,-112
694,-2899,-6908,83,283,-3865,43,-120,-81
694,-2899,-6908,48,236,-4128,51,-118,-92
694,-2899,-6908,72,254,-4116,37,-107,-102
694,-2899,-6908,76,264,-4083,49,-112,-93
694,-2899,-6908,73,17,-3995,36,-107,-109
694,-2899,-6908,244,275,-4031,75,-110,-118
694,-2899,-6908,-228,267,-4159,58,-108,-117
694,-2899,-6908,-30,294,-4071,48,-109,-118
694,-2899,-6908,71,285,-3978,42,-118,-128
680,-2938,-6908,71,213,-4097,41,-112,-123
680,-2938,-6908,86,250,-4017,47,-112,-89
680,-2938,-6908,15,259,-4328,48,-128,-91
680,-2938,-6908,32,276,-4009,48,-110,-98
680,-2938,-6908,38,234,-4048,43,-111,-89
680,-2938,-6908,100,268,-4066,59,-108,-97
680,-2938,-6908,66,500,-4043,53,-108,-105
680,-2938,-6908,130,484,-4039,50,-113,-113
680,-2938,-6908,-18,2,-4140,46,-111,-108
679,-2945,-6922,76,258,-4050,36,-114,-114
679,-2945,-6922,64,253,-4094,67,-107,-119
679,-2945,-6922,64,250,-4044,52,-110,-125
679,-2945,-6922,66,255,-4163,54,-101,-123
679,-2945,-6922,59,265,-4121,38,-112,-113
679,-2945,-6922,75,273,-4068,49,-112,-114
679,-2945,-6922,69,254,-4028,31,-108,-113
679,-2945,-6922,52,250,-4082,37,-113,-124
679,-2945,-6922,51,286,-4043,45,-110,-122
679,-2945,-6922,35,240,-4044,47,-111,-118
664,-2918,-6914,75,279,-4042,53,-110,-123
664,-2918,-6914,58,230,-4058,36,-107,-116
664,-2918,-6914,70,270,-4027,40,-110,-118
664,-2918,-6914,38,240,-3891,33,-108,-118
664,-2918,-6914,46,260,-3993,43,-108,-106
664,-2918,-6914,50,222,-4119,38,-112,-111
664,-2918,-6914,51,293,-4142,55,-116,-117
664,-2918,-6914,58,248,-3995,57,-114,-118
664,-2918,-6914,61,285,-4091,46,-115,-122
672,-2954,-6923,81,251,-4074,48,-111,-132
672,-2954,-6923,74,300,-4077,57,-114,-131
672,-2954,-6923,76,206,-4089,50,-112,-137
672,-2954,-6923,56,276,-4041,58,-111,-136
672,-2954,-6923,106,238,-4103,54,-106,-133
672,-2954,-6923,14,276,-4061,37,-98,-126
672,-2954,-6923,95,255,-4040,47,-117,-131
672,-2954,-6923,85,283,-4056,53,-106,-101
672,-2954,-6923,59,220,-4030,60,-108,-112
663,-2953,-6934,55,297,-4049,56,-103,-105
663,-2953,-6934,45,213,-4039,48,-110,-118
663,-2953,-6934,58,242,-4077,33,-106,-105
663,-2953,-6934,20,240,-3842,31,-114,-94
663,-2953,-6934,73,277,-4052,35,-113,-89
663,-2953,-6934,44,246,-4058,51,-102,-96
663,-2953,-6934,66,264,-4087,43,-112,-102
663,-2953,-6934,64,242,-4102,55,-111,-115
663,-2953,-6934,59,261,-4041,32,-114,-111
682,-2976,-6954,49,221,-4126,49,-115,-124
682,-2976,-6954,49,249,-4027,46,-129,-92
682,-2976,-6954,31,241,-4044,32,-106,-105
682,-2976,-6954,80,256,-4025,32,-116,-111
682,-2976,-6954,62,210,-4055,36,-110,-98
682,-2976,-6954,91,257,-4120,41,-105,-103
682,-2976,-6954,68,278,-4107,55,-113,-116
682,-2976,-6954,50,272,-4037,47,-109,-102
682,-2976,-6954,41,251,-4019,33,-116,-117
671,-2949,-6888,52,238,-4026,24,-114,-116
671,-2949,-6888,64,238,-4023,60,-113,-115
671,-2949,-6888,74,245,-4083,51,-108,-117
671,-2949,-6888,50,246,-4060,63,-114,-127
671,-2949,-6888,43,227,-4092,38,-111,-127
671,-2949,-6888,28,264,-4057,47,-105,-112
671,-2949,-6888,68,252,-4075,58,-105,-104
671,-2949,-6888,46,250,-4138,40,-103,-94
671,-2949,-6888,46,498,-4047,53,-108,-100
652,-2926,-6900,39,241,-4094,36,-111,-123
652,-2926,-6900,60,283,-4080,39,-114,-118
652,-2926,-6900,16,216,-4096,47,-109,-127
652,-2926,-6900,71,293,-4007,58,-110,-120
652,-2926,-6900,93,233,-4047,35,-107,-110
652,-2926,-6900,63,267,-3983,37,-116,-101
652,-2926,-6900,60,258,-4260,25,-115,-109
652,-2926,-6900,70,222,-4093,61,-100,-104
652,-2926,-6900,24,200,-4013,42,-102,-95
694,-2928,-6899,71,193,-4049,49,-115,-132
694,-2928,-6899,94,310,-4183,26,-110,-130
694,-2928,-6899,111,343,-4065,47,-106,-126
694,-2928,-6899,108,356,-3960,59,-115,-126
694,-2928,-6899,43,255,-4100,50,-116,-119
694,-2928,-6899,6,181,-4141,59,-103,-105
694,-2928,-6899,2,154,-4088,36,-108,-118
694,-2928,-6899,15,187,-4086,48,-115,-128
694,-2928,-6899,74,242,-3995,27,-115,-118
703,-2964,-6933,91,314,-4194,55,-109,-107
703,-2964,-6933,129,359,-4107,24,-110,-111
703,-2964,-6933,105,313,-4099,41,-111,-112
703,-2964,-6933,38,276,-4057,53,-117,-129
703,-2964,-6933,4,214,-4073,53,-123,-85
703,-2964,-6933,28,174,-4086,26,-108,-104
703,-2964,-6933,54,188,-4305,27,-119,-98
703,-2964,-6933,97,271,-4062,55,-101,-113
703,-2964,-6933,102,294,-4057,47,-118,-101
698,-2970,-6961,95,343,-4023,60,-104,-99
698,-2970,-6961,69,303,-4095,42,-106,-103
698,-2970,-6961,27,251,-4058,48,-112,-120
698,-2970,-6961,14,174,-4074,39,-107,-101
698,-2970,-6961,-233,157,-4066,53,-107,-105
698,-2970,-6961,53,197,-4115,52,-109,-112
698,-2970,-6961,87,231,-4005,60,-107,-106
698,-2970,-6961,73,307,-4014,61,-112,-114
698,-2970,-6961,58,324,-3988,23,-114,-119
674,-2949,-6965,52,306,-4100,36,-111,-122
674,-2949,-6965,33,239,-4088,47,-109,-124
674,-2949,-6965,29,175,-4079,62,-111,-124
674,-2949,-6965,25,203,-4106,42,-112,-114
674,-2949,-6965,73,198,-4033,50,-122,-123
674,-2949,-6965,86,273,-4095,41,-108,-122
674,-2949,-6965,52,268,-4039,46,-117,-127
674,-2949,-6965,85,339,-4039,53,-111,-132
674,-2949,-6965,29,301,-4167,45,-108,-126
703,-2930,-6943,26,240,-4102,38,-103,-93
703,-2930,-6943,39,235,-4099,44,-107,-100
703,-2930,-6943,100,218,-4079,45,-111,-97
703,-2930,-6943,98,234,-4023,41,-109,-92
703,-2930,-6943,79,301,-4133,41,-116,-107
703,-2930,-6943,59,323,-4031,39,-102,-102
703,-2930,-6943,37,311,-4049,50,-113,-113
703,-2930,-6943,73,263,-4021,51,-112,-111
703,-2930,-6943,41,489,-4110,51,-112,-108
680,-2973,-6945,53,205,-4099,40,-108,-110
680,-2973,-6945,71,249,-4032,34,-111,-118
680,-2973,-6945,60,228,-4128,25,-110,-93
680,-2973,-6945,-8,262,-4078,64,-109,-103
680,-2973,-6945,16,318,-4072,44,-111,-100
680,-2973,-6945,37,283,-3906,40,-95,-105
680,-2973,-6945,-29,247,-4197,45,-117,-124
680,-2973,-6945,55,241,-4153,65,-117,-115
680,-2973,-6945,126,190,-3992,36,-104,-122
701,-2916,-6935,72,242,-4021,30,-108,-118
701,-2916,-6935,45,281,-4098,26,-110,-112
701,-2916,-6935,83,307,-4029,71,-105,-108
701,-2916,-6935,76,276,-3997,44,-109,-107
701,-2916,-6935,45,289,-4069,34,-106,-113
701,-2916,-6935,57,231,-4118,51,-111,-103
701,-2916,-6935,35,202,-4030,50,-108,-100
701,-2916,-6935,104,214,-4024,46,-108,-118
701,-2916,-6935,46,224,-4067,39,-107,-109
674,-2950,-6950,41,257,-4025,39,-104,-106
674,-2950,-6950,41,331,-4095,34,-116,-93
674,-2950,-6950,82,262,-4040,43,-103,-103
674,-2950,-6950,63,249,-4065,20,-115,-100
674,-2950,-6950,63,239,-4036,37,-112,-110
674,-2950,-6950,92,234,-4092,45,-108,-117
674,-2950,-6950,34,258,-4098,55,-111,-107
674,-2950,-6950,46,248,-4021,41,-103,-109
674,-2950,-6950,55,277,-4112,35,-115,-114
635,-2971,-6928,53,296,-4133,60,-112,-136
635,-2971,-6928,109,245,-3762,49,-105,-135
635,-2971,-6928,87,191,-4136,47,-116,-137
635,-2971,-6928,28,190,-4079,46,-105,-102
635,-2971,-6928,72,204,-3979,25,-111,-109
635,-2971,-6928,81,259,-4077,70,-110,-121
635,-2971,-6928,61,253,-4036,50,-115,-133
635,-2971,-6928,89,305,-4113,58,-109,-126
635,-2971,-6928,77,259,-4013,39,-107,-114
662,-2931,-6919,32,298,-3979,37,-112,-83
662,-2931,-6919,34,246,-4074,32,-101,-91
662,-2931,-6919,46,242,-4103,53,-118,-98
662,-2931,-6919,54,212,-4079,51,-109,-97
662,-2931,-6919,67,213,-4046,41,-103,-104
662,-2931,-6919,68,274,-4034,50,-114,-111
662,-2931,-6919,90,307,-4101,54,-116,-126
662,-2931,-6919,91,307,-4116,58,-117,-138
662,-2931,-6919,90,328,-4075,49,-115,-131
694,-2938,-6956,78,246,-4103,24,-105,-80
694,-2938,-6956,38,208,-4060,23,-105,-102
694,-2938,-6956,75,209,-4085,27,-98,-106
694,-2938,-6956,95,259,-4113,53,-108,-98
694,-2938,-6956,63,223,-4029,33,-103,-107
694,-2938,-6956,58,318,-4043,35,-117,-108
694,-2938,-6956,62,262,-4096,34,-115,-109
694,-2938,-6956,61,275,-4051,28,-113,-110
694,-2938,-6956,13,249,-4057,42,-106,-112
709,-2975,-6975,64,230,-4081,34,-116,-102
709,-2975,-6975,91,225,-4091,40,-108,-112
709,-2975,-6975,73,235,-4170,58,-109,-117
709,-2975,-6975,105,305,-4081,51,-106,-109
709,-2975,-6975,72,287,-4052,54,-107,-107
709,-2975,-6975,89,301,-4067,46,-105,-124
709,-2975,-6975,39,243,-4062,39,-114,-129
709,-2975,-6975,47,247,-4036,41,-105,-132
709,-2975,-6975,71,259,-4066,38,-114,-102
679,-2956,-6964,86,214,-4298,46,-114,-92
679,-2956,-6964,83,231,-4074,42,-114,-82
679,-2956,-6964,67,259,-4041,37,-104,-87
679,-2956,-6964,38,278,-4044,35,-110,-99
679,-2956,-6964,58,276,-4061,31,-106,-94
679,-2956,-6964,65,251,-4044,42,-98,-103
679,-2956,-6964,67,243,-4085,42,-103,-110
679,-2956,-6964,81,233,-4163,33,-114,-112
679,-2956,-6964,50,230,-4080,35,-112,-116
688,-2937,-6967,61,249,-3984,32,-114,-106
688,-2937,-6967,79,282,-4006,32,-111,-102
688,-2937,-6967,40,303,-4079,31,-107,-106
688,-2937,-6967,-214,207,-4050,36,-108,-116
688,-2937,-6967,74,272,-4118,56,-120,-119
688,-2937,-6967,100,218,-4055,46,-107,-125
688,-2937,-6967,14,236,-4021,49,-109,-128
688,-2937,-6967,81,231,-4090,40,-111,-134
688,-2937,-6967,77,249,-3844,61,-121,-102
678,-2968,-6964,64,294,-4092,26,-109,-115
678,-2968,-6964,59,249,-3985,55,-108,-119
678,-2968,-6964,47,282,-4011,39,-107,-134
678,-2968,-6964,66,251,-4116,47,-115,-134
678,-2968,-6964,83,299,-4053,55,-107,-120
678,-2968,-6964,95,221,-4133,53,-111,-129
678,-2968,-6964,72,282,-4018,52,-116,-132
678,-2968,-6964,85,229,-4073,59,-108,-94
678,-2968,-6964,74,264,-4074,41,-100,-103
669,-2939,-6943,79,263,-4032,45,-108,-105
669,-2939,-6943,129,342,-3995,51,-113,-111
669,-2939,-6943,105,269,-4003,49,-112,-112
669,-2939,-6943,-96,243,-3985,33,-109,-115
669,-2939,-6943,250,182,-3929,47,-107,-121
669,-2939,-6943,128,330,-4173,30,-108,-112
669,-2939,-6943,187,123,-4277,45,-109,-124
669,-2939,-6943,-71,9,-4114,33,-109,-88
